row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2023Triệu đồng,Ngày 31 tháng12 năm 2022Triệu đồng,numeric__Ngày 31 tháng 12năm 2023Triệu đồng,numeric__Ngày 31 tháng12 năm 2022Triệu đồng
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,319.238.925,252.065.283,319238925.0,252065283.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,18.005.407,7.386.909,18005407.0,7386909.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,2.610.402,1.848.250,2610402.0,1848250.0
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,1.907.723,1.414.595,1907723.0,1414595.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,1.641.838,1.141.346,1641838.0,1141346.0
Tổng,Tổng,Tổng,343.404.295,263.856.383,343404295.0,263856383.0
