row_label_raw,row_label_full,col_0,31.12.2023%,31.12.2022%,numeric__31.12.2023%,numeric__31.12.2022%
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,"0,70 - 4,50","2,70 - 8,10",,
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,"5,00 - 5,50","4,50 - 4,60",,
Cho vay tái tài trợ về nghiệp vụ UPAS L/C bằng VND,Cho vay tái tài trợ về nghiệp vụ UPAS L/C bằng VND,Cho vay tái tài trợ về nghiệp vụ UPAS L/C bằng VND,"7,80 - 9,68","4,30 - 11,10",,
Cho vay tái tài trợ về nghiệp vụ UPAS L/C bằng ngoại tệ,Cho vay tái tài trợ về nghiệp vụ UPAS L/C bằng VND > Cho vay tái tài trợ về nghiệp vụ UPAS L/C bằng ngoại tệ,Cho vay tái tài trợ về nghiệp vụ UPAS L/C bằng ngoại tệ,Không áp dụng,"4,89",,4.89
