row_label_raw,row_label_full,- Dự phòng giảm giá,-,-_1,numeric__-,numeric__-_1
- Dự phòng chung,- Dự phòng chung,- Dự phòng chung,(62.662),(30.004),-62662.0,-30004.0
- Dự phòng cụ thể,- Dự phòng cụ thể,- Dự phòng cụ thể,(9.000),-,-9000.0,
,,,(71.662),(30.004),-71662.0,-30004.0
Giá trị thuần,Giá trị thuần,Giá trị thuần,31.800.026,35.345.054,31800026.0,35345054.0
