row_label_raw,row_label_full,col_0,31.12.2023Cổ phiếu phổ thông,31.12.2022Cổ phiếu phổ thông,numeric__31.12.2023Cổ phiếu phổ thông,numeric__31.12.2022Cổ phiếu phổ thông
Số lượng cổ phiếu đăng ký,Số lượng cổ phiếu đăng ký,Số lượng cổ phiếu đăng ký,2.907.632.132,2.530.342.922,2907632132.0,2530342922.0
Số lượng cổ phiếu đã phát hành,Số lượng cổ phiếu đã phát hành,Số lượng cổ phiếu đã phát hành,2.907.632.132,2.530.342.922,2907632132.0,2530342922.0
Số lượng cổ phiếu đã mua lại,Số lượng cổ phiếu đã mua lại,Số lượng cổ phiếu đã mua lại,(15.081.522),(15.081.522),-15081522.0,-15081522.0
Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,2.892.550.610,2.515.261.400,2892550610.0,2515261400.0
