row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
III.,III.,III.,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
1.,III. > 1.,1.,Tiền thu từ đi vay,33,87.252.249.563.794,40.530.338.344.135,,33.0,87252249563794.0,40530338344135.0
2.,III. > 2.,2.,Tiền trả nợ gốc vay,34,(89.390.038.815.045),(35.758.382.570.230),,34.0,-89390038815045.0,-35758382570230.0
3.,III. > 3.,3.,"Cố tức, lợi nhuận đã trả cho chủ sở hữu",36,(501.724.739.441),(1.895.194.484),,36.0,-501724739441.0,-1895194484.0
3.,III. > 3.,3.,Lưu chuyển tiền thuần từ hoạt động tài chính,40,(2.639.513.990.692),4.770.060.579.421,,40.0,-2639513990692.0,4770060579421.0
3.,III. > 3.,3.,Lưu chuyển tiền thuần trong năm (50=20+30+40),50,3.553.435.168.075,4.442.316.125.694,,50.0,3553435168075.0,4442316125694.0
3.,III. > 3.,3.,Tiền và tương đương tiền đầu năm,60,12.792.513.572.897,8.352.397.877.468,,60.0,12792513572897.0,8352397877468.0
3.,III. > 3.,3.,Ảnh hưởng của thay đối tỷ giá hối đoái quy đối ngoại tệ,61,(274.600.839),(2.200.430.265),,61.0,-274600839.0,-2200430265.0
3.,III. > 3.,3.,Tiền và tương đương tiền cuối năm (70=50+60+61),70,16.345.674.140.133,12.792.513.572.897,,70.0,16345674140133.0,12792513572897.0
3.,3.,3.,Lê Thị Hồng Trâm Người lập biểu,Bạch Đức Long Kế toán trường,[Bùi Ngọc Dương Tổng Giám đốc],[Bùi Ngọc Dương Tổng Giám đốc],,,,
