row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Phải trả nhà cung cấp (tiếp theo),Phải trả nhà cung cấp (tiếp theo),Phải trả nhà cung cấp (tiếp theo),Phải trả nhà cung cấp (tiếp theo),Phải trả nhà cung cấp (tiếp theo),,
"Công ty Cổ phần Dịch vụ Lắp đặt, Vận hành và Bảo dưỡng Công trình Dầu khí biến PTSC","Phải trả nhà cung cấp (tiếp theo) > Công ty Cổ phần Dịch vụ Lắp đặt, Vận hành và Bảo dưỡng Công trình Dầu khí biến PTSC","Công ty Cổ phần Dịch vụ Lắp đặt, Vận hành và Bảo dưỡng Công trình Dầu khí biến PTSC",-,35.374.700.945,,35374700945.0
PVOil Singapore Pte. Ltd.,Phải trả nhà cung cấp (tiếp theo) > PVOil Singapore Pte. Ltd.,PVOil Singapore Pte. Ltd.,-,24.321.120.757,,24321120757.0
Công ty Cổ phần Xây lắp Đường ống Bế chứaDầu khí,Phải trả nhà cung cấp (tiếp theo) > Công ty Cổ phần Xây lắp Đường ống Bế chứaDầu khí,Công ty Cổ phần Xây lắp Đường ống Bế chứaDầu khí,-,19.286.303.658,,19286303658.0
Công ty Cổ phần Dịch vụ Khai thác Dầu khí PTSC,Phải trả nhà cung cấp (tiếp theo) > Công ty Cổ phần Dịch vụ Khai thác Dầu khí PTSC,Công ty Cổ phần Dịch vụ Khai thác Dầu khí PTSC,-,17.893.200.179,,17893200179.0
Công ty Cổ phần Thương mại và Dịch vụ Kỹ thuậtKhoan Dầu khí PVD,Phải trả nhà cung cấp (tiếp theo) > Công ty Cổ phần Thương mại và Dịch vụ Kỹ thuậtKhoan Dầu khí PVD,Công ty Cổ phần Thương mại và Dịch vụ Kỹ thuậtKhoan Dầu khí PVD,-,5.424.580.107,,5424580107.0
Công ty Công nghiệp Tàu thủy Dung Quất,Phải trả nhà cung cấp (tiếp theo) > Công ty Công nghiệp Tàu thủy Dung Quất,Công ty Công nghiệp Tàu thủy Dung Quất,-,5.025.410.215,,5025410215.0
Trường Đại học Dầu khí Việt Nam,Phải trả nhà cung cấp (tiếp theo) > Trường Đại học Dầu khí Việt Nam,Trường Đại học Dầu khí Việt Nam,-,626.370.000,,626370000.0
Chi nhánh Tổng Công ty Phân bón và Hóa chất Dầu khí - Công ty Cổ phần - Nhà máy Đạm Phú Mỹ,Phải trả nhà cung cấp (tiếp theo) > Chi nhánh Tổng Công ty Phân bón và Hóa chất Dầu khí - Công ty Cổ phần - Nhà máy Đạm Phú Mỹ,Chi nhánh Tổng Công ty Phân bón và Hóa chất Dầu khí - Công ty Cổ phần - Nhà máy Đạm Phú Mỹ,-,556.886.002,,556886002.0
Công ty Cổ phần Phân bón Dầu khí Cà Mau,Phải trả nhà cung cấp (tiếp theo) > Công ty Cổ phần Phân bón Dầu khí Cà Mau,Công ty Cổ phần Phân bón Dầu khí Cà Mau,-,537.980.400,,537980400.0
