row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,-,191.774.692.513,(104.606.838.736),87.167.853.777,,191774692513.0,-104606838736.0,87167853777.0
Thuế thu nhập doanh nghiệp(*),Thuế thu nhập doanh nghiệp(*),Thuế thu nhập doanh nghiệp(*),3.382.412.404,58.434.788.104,(48.202.135.465),13.615.065.043,3382412404.0,58434788104.0,-48202135465.0,13615065043.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,118.883.255,2.197.748.675,(984.061.390),1.332.570.540,118883255.0,2197748675.0,-984061390.0,1332570540.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,445.045.503,(445.045.503),-,,445045503.0,-445045503.0,
Cộng,Cộng,Cộng,3.501.295.659,252.852.274.795,(154.238.081.094),102.115.489.360,3501295659.0,252852274795.0,-154238081094.0,102115489360.0
