row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,01,VI.1,1.352.493.907.236,1.074.113.017.510,1.0,,1352493907236.0,1074113017510.0
2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,02,VI.2,56.144.436.786,73.777.576.500,2.0,,56144436786.0,73777576500.0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,10,,1.296.349.470.450,1.000.335.441.010,10.0,,1296349470450.0,1000335441010.0
4. Giá vốn hàng bán,4. Giá vốn hàng bán,4. Giá vốn hàng bán,11,VI.3,875.633.832.112,608.819.985.901,11.0,,875633832112.0,608819985901.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,20,,420.715.638.338,391.515.455.109,20.0,,420715638338.0,391515455109.0
6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,21,VI.4,49.790.387.314,23.006.991.595,21.0,,49790387314.0,23006991595.0
7. Chi phí tài chính,7. Chi phí tài chính,7. Chi phí tài chính,22,VI.5,98.785.626.150,114.073.655.337,22.0,,98785626150.0,114073655337.0
Trong đó: chi phí lãi vay,Trong đó: chi phí lãi vay,Trong đó: chi phí lãi vay,23,,56.196.620.478,68.638.002.970,23.0,,56196620478.0,68638002970.0
8. Chi phí bán hàng,8. Chi phí bán hàng,8. Chi phí bán hàng,25,VI.6,35.790.518.309,38.181.492.079,25.0,,35790518309.0,38181492079.0
9. Chi phí quản lý doanh nghiệp,9. Chi phí quản lý doanh nghiệp,9. Chi phí quản lý doanh nghiệp,26,VI.7,26.054.122.199,25.250.284.273,26.0,,26054122199.0,25250284273.0
10. Lợi nhuận thuần từ hoạt động kinh doanh,10. Lợi nhuận thuần từ hoạt động kinh doanh,10. Lợi nhuận thuần từ hoạt động kinh doanh,30,,309.875.758.994,237.017.015.015,30.0,,309875758994.0,237017015015.0
11. Thu nhập khác,11. Thu nhập khác,11. Thu nhập khác,31,VI.8,17.524.262.026,23.649.261.197,31.0,,17524262026.0,23649261197.0
12. Chi phí khác,12. Chi phí khác,12. Chi phí khác,32,VI.9,13.506.556.795,8.114.684.343,32.0,,13506556795.0,8114684343.0
13. Lợi nhuận khác,13. Lợi nhuận khác,13. Lợi nhuận khác,40,,4.017.705.231,15.534.576.854,40.0,,4017705231.0,15534576854.0
14. Tổng lợi nhuận kế toán trước thuế,14. Tổng lợi nhuận kế toán trước thuế,14. Tổng lợi nhuận kế toán trước thuế,50,,313.893.464.225,252.551.591.869,50.0,,313893464225.0,252551591869.0
15. Chi phí thuế thu nhập doanh nghiệp hiện hành,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,51,V.16,45.525.063.575,39.296.147.438,51.0,,45525063575.0,39296147438.0
16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,52,,-,-,52.0,,,
17. Lợi nhuận sau thuế thu nhập doanh nghiệp,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,60,,268.368.400.650,213.255.444.431,60.0,,268368400650.0,213255444431.0
18. Lãi cơ bản trên cổ phiếu,18. Lãi cơ bản trên cổ phiếu,18. Lãi cơ bản trên cổ phiếu,70,VI.10,-,-,70.0,,,
19. Lãi suy giảm trên cổ phiếu,19. Lãi suy giảm trên cổ phiếu,19. Lãi suy giảm trên cổ phiếu,71,VI.10,-,-,71.0,,,
