row_label_raw,row_label_full,col_0,Tỷ lệ,Số tiền,numeric__Tỷ lệ,numeric__Số tiền
,,,%,VND,,
Lợi nhuận sau thuế chưa phân phối lũy kế tại 31/12/2018,Lợi nhuận sau thuế chưa phân phối lũy kế tại 31/12/2018,Lợi nhuận sau thuế chưa phân phối lũy kế tại 31/12/2018,,484.957.314.312,,484957314312.0
Dự phòng phải trả về quỹ hỗ trợ sắp xếp doanh nghiệp,Dự phòng phải trả về quỹ hỗ trợ sắp xếp doanh nghiệp,Dự phòng phải trả về quỹ hỗ trợ sắp xếp doanh nghiệp,"0,3%",1.329.412.548,0.003,1329412548.0
Trích Quỹ Khen thưởng phúc lợi,Trích Quỹ Khen thưởng phúc lợi,Trích Quỹ Khen thưởng phúc lợi,"7,3%",35.277.901.764,0.073,35277901764.0
Chi trả cổ tức,Chi trả cổ tức,Chi trả cổ tức,10% vốn điều lệ,448.350.000.000,,448350000000.0
(Tương ứng mỗi cổ phần nhận 1.000 VND),(Tương ứng mỗi cổ phần nhận 1.000 VND),(Tương ứng mỗi cổ phần nhận 1.000 VND),,,,
