row_label_raw,row_label_full,col_0,Năm 2019,Năm 2018,numeric__Năm 2019,numeric__Năm 2018
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",1.554.216.383.372,1.458.910.900.833,1554216383372.0,1458910900833.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,470.717.738.965,354.246.047.191,470717738965.0,354246047191.0
"Chi phí công cụ, dụng cụ, đồ dùng","Chi phí công cụ, dụng cụ, đồ dùng","Chi phí công cụ, dụng cụ, đồ dùng",19.768.026.868,31.901.860.284,19768026868.0,31901860284.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,273.708.058.660,245.593.169.373,273708058660.0,245593169373.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",6.874.689.585,74.090.169.245,6874689585.0,74090169245.0
Chi phí dự phòng/Hoàn nhập dự phòng,Chi phí dự phòng/Hoàn nhập dự phòng,Chi phí dự phòng/Hoàn nhập dự phòng,967.384.138,(118.113.116.798),967384138.0,-118113116798.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,376.620.470.428,370.794.145.000,376620470428.0,370794145000.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,193.811.170.060,198.239.299.829,193811170060.0,198239299829.0
,,,2.896.683.922.076,2.615.662.474.957,2896683922076.0,2615662474957.0
