row_label_raw,row_label_full,Lợi nhuận trong năm (VND),Năm nay > 483.465.800.417,Năm trước(trình bày lại) > 432.690.774.775,numeric__Năm nay > 483.465.800.417,numeric__Năm trước(trình bày lại) > 432.690.774.775
Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,,,,
- Cổ đông không kiểm soát (VND),Phân bổ cho: > - Cổ đông không kiểm soát (VND),- Cổ đông không kiểm soát (VND),67.901.298.117,64.599.312.202,67901298117.0,64599312202.0
- Cổ đông của Công ty mẹ (VND),Phân bổ cho: > - Cổ đông của Công ty mẹ (VND),- Cổ đông của Công ty mẹ (VND),415.564.502.300,368.091.462.573,415564502300.0,368091462573.0
"Trừ: trích lập Quỹ khen thưởng, phúc lợi (VND)","Phân bổ cho: > Trừ: trích lập Quỹ khen thưởng, phúc lợi (VND)","Trừ: trích lập Quỹ khen thưởng, phúc lợi (VND)",(43.657.396.802),(38.670.085.996),-43657396802.0,-38670085996.0
Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Phân bổ cho: > Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),371.907.105.498,329.421.376.577,371907105498.0,329421376577.0
Số bình quân gia quyền của cổ phiếu phổ thông đểtính lãi cơ bản trên cổ phiếu,Phân bổ cho: > Số bình quân gia quyền của cổ phiếu phổ thông đểtính lãi cơ bản trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phổ thông đểtính lãi cơ bản trên cổ phiếu,281.440.162,281.440.162,281440162.0,281440162.0
Lãi cơ bản trên cổ phiếu,Phân bổ cho: > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,1.321,1.170,1321.0,1170.0
