row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Bắc Tổng Công ty Phân bón và hóa chất Dầu khí - Công ty Cổ phần,Dịch vụ cung cấp > Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Bắc Tổng Công ty Phân bón và hóa chất Dầu khí - Công ty Cổ phần,Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Bắc Tổng Công ty Phân bón và hóa chất Dầu khí - Công ty Cổ phần,42.589.221.051,16.532.306.892,42589221051.0,16532306892.0
Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Bắc Tổng Công ty Phân bón và hóa chất Dầu khí - Công ty Cổ phần,Dịch vụ cung cấp > Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Bắc Tổng Công ty Phân bón và hóa chất Dầu khí - Công ty Cổ phần,Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Bắc Tổng Công ty Phân bón và hóa chất Dầu khí - Công ty Cổ phần,13.974.623.812,13.901.913.215,13974623812.0,13901913215.0
Công ty Cổ phần CNG Việt Nam,Dịch vụ cung cấp > Công ty Cổ phần CNG Việt Nam,Công ty Cổ phần CNG Việt Nam,-,11.962.144.088,,11962144088.0
Công ty Cổ phần Sản xuất Ông thép Dầu khí Việt Nam,Dịch vụ cung cấp > Công ty Cổ phần Sản xuất Ông thép Dầu khí Việt Nam,Công ty Cổ phần Sản xuất Ông thép Dầu khí Việt Nam,-,1.935.488.388,,1935488388.0
Công ty TNHH MTV Phân bón Dầu khí Cà Mau (PVCFC),Dịch vụ cung cấp > Công ty TNHH MTV Phân bón Dầu khí Cà Mau (PVCFC),Công ty TNHH MTV Phân bón Dầu khí Cà Mau (PVCFC),2.900.856.370,4.321.969.480,2900856370.0,4321969480.0
Xí Nghiệp Phân Phôi Khí Thắp áp Vũng tàu,Dịch vụ cung cấp > Xí Nghiệp Phân Phôi Khí Thắp áp Vũng tàu,Xí Nghiệp Phân Phôi Khí Thắp áp Vũng tàu,2.630.053.947,-,2630053947.0,
Công ty Cổ phần Vận tải Xăng dầu Phương Nam,Dịch vụ cung cấp > Công ty Cổ phần Vận tải Xăng dầu Phương Nam,Công ty Cổ phần Vận tải Xăng dầu Phương Nam,2.217.303.737,-,2217303737.0,
Mua hàng và dịch vụ,Mua hàng và dịch vụ,Mua hàng và dịch vụ,Mua hàng và dịch vụ,Mua hàng và dịch vụ,,
Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Nam,Mua hàng và dịch vụ > Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Nam,Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Nam,740.762.278.101,631.437.391.705,740762278101.0,631437391705.0
Công ty TNHH MTV Kinh doanh Khí hóa lỏng Miền Đông,Mua hàng và dịch vụ > Công ty TNHH MTV Kinh doanh Khí hóa lỏng Miền Đông,Công ty TNHH MTV Kinh doanh Khí hóa lỏng Miền Đông,478.469.937.062,359.919.161.715,478469937062.0,359919161715.0
Công ty TNHH MTV Công nghiệp Tàu thủy Dung Quất,Mua hàng và dịch vụ > Công ty TNHH MTV Công nghiệp Tàu thủy Dung Quất,Công ty TNHH MTV Công nghiệp Tàu thủy Dung Quất,18.564.421.330,277.646.827.901,18564421330.0,277646827901.0
Chì nhánh Tổng Công ty Khí Việt Nam - Công ty Cổ phần - Công ty Kinh doanh Sản phẩm khí,Mua hàng và dịch vụ > Chì nhánh Tổng Công ty Khí Việt Nam - Công ty Cổ phần - Công ty Kinh doanh Sản phẩm khí,Chì nhánh Tổng Công ty Khí Việt Nam - Công ty Cổ phần - Công ty Kinh doanh Sản phẩm khí,168.255.978.586,232.339.395.092,168255978586.0,232339395092.0
Công ty Cổ phần Xăng dầu Dầu khí Vũng Tàu,Mua hàng và dịch vụ > Công ty Cổ phần Xăng dầu Dầu khí Vũng Tàu,Công ty Cổ phần Xăng dầu Dầu khí Vũng Tàu,63.109.378.327,181.317.674.565,63109378327.0,181317674565.0
Công ty Cổ phần Xăng dầu Dầu khí Sài Gòn,Mua hàng và dịch vụ > Công ty Cổ phần Xăng dầu Dầu khí Sài Gòn,Công ty Cổ phần Xăng dầu Dầu khí Sài Gòn,105.241.700.211,115.317.756.101,105241700211.0,115317756101.0
Công ty TNHH MTV Lộc hóa Dầu Bình Sơn,Mua hàng và dịch vụ > Công ty TNHH MTV Lộc hóa Dầu Bình Sơn,Công ty TNHH MTV Lộc hóa Dầu Bình Sơn,93.038.544.595,92.223.397.682,93038544595.0,92223397682.0
Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Bắc,Mua hàng và dịch vụ > Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Bắc,Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Bắc,40.504.226.406,69.065.474.263,40504226406.0,69065474263.0
Công ty Cổ phần Xăng dầu Dầu khí Hải Phòng,Mua hàng và dịch vụ > Công ty Cổ phần Xăng dầu Dầu khí Hải Phòng,Công ty Cổ phần Xăng dầu Dầu khí Hải Phòng,64.101.012.210,32.597.015.600,64101012210.0,32597015600.0
Công ty Bảo hiểm Dầu khí Phía Nam,Mua hàng và dịch vụ > Công ty Bảo hiểm Dầu khí Phía Nam,Công ty Bảo hiểm Dầu khí Phía Nam,25.130.252.985,22.197.290.409,25130252985.0,22197290409.0
Công ty Cổ phần Xăng dầu Dầu khí Thái Bình,Mua hàng và dịch vụ > Công ty Cổ phần Xăng dầu Dầu khí Thái Bình,Công ty Cổ phần Xăng dầu Dầu khí Thái Bình,-,20.956.887.378,,20956887378.0
Công ty Liên doanh Điều hành Hoàng Long,Mua hàng và dịch vụ > Công ty Liên doanh Điều hành Hoàng Long,Công ty Liên doanh Điều hành Hoàng Long,20.849.727.614,20.849.727.614,20849727614.0,20849727614.0
Liên Doanh Việt Nga - Vietsovpetro,Mua hàng và dịch vụ > Liên Doanh Việt Nga - Vietsovpetro,Liên Doanh Việt Nga - Vietsovpetro,14.396.700.775,13.423.071.360,14396700775.0,13423071360.0
Tổng Công ty Cổ phần Bảo hiểm Dầu khí,Mua hàng và dịch vụ > Tổng Công ty Cổ phần Bảo hiểm Dầu khí,Tổng Công ty Cổ phần Bảo hiểm Dầu khí,30.149.927.473,12.757.175.295,30149927473.0,12757175295.0
Tổng Công ty Tư vấn Thiết kế Dầu khí - Công ty cổ phần,Mua hàng và dịch vụ > Tổng Công ty Tư vấn Thiết kế Dầu khí - Công ty cổ phần,Tổng Công ty Tư vấn Thiết kế Dầu khí - Công ty cổ phần,-,4.725.733.682,,4725733682.0
Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,Mua hàng và dịch vụ > Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,12.987.700.191,-,12987700191.0,
Công ty CP Đầu tư phát triển Gas Đô Thị,Mua hàng và dịch vụ > Công ty CP Đầu tư phát triển Gas Đô Thị,Công ty CP Đầu tư phát triển Gas Đô Thị,7.025.327.691,,7025327691.0,
Tập đoàn Dầu khí Việt Nam,Mua hàng và dịch vụ > Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,25.172.098.412,6.437.661.412,25172098412.0,6437661412.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,,
Tập đoàn Dầu khí Việt Nam và các công ty trong Tập đoàn,Chi phí lãi vay > Tập đoàn Dầu khí Việt Nam và các công ty trong Tập đoàn,Tập đoàn Dầu khí Việt Nam và các công ty trong Tập đoàn,13.885.053.487,15.842.217.204,13885053487.0,15842217204.0
