row_label_raw,row_label_full,col_0,Tài sản,Tài sản_1,Công nợ,Công nợ_1,numeric__Tài sản,numeric__Tài sản_1,numeric__Công nợ,numeric__Công nợ_1
,,,Số cuối nămVND,Số đầu nămVND,Số cuối nămVND,Số đầu nămVND,,,,
Đô la Mỹ USD),Đô la Mỹ USD),Đô la Mỹ USD),42.212.596.680,247.475.760.078,1.519.584.467.691,2.474.690.739.469,42212596680.0,247475760078.0,1519584467691.0,2474690739469.0
Euro (EUR),Euro (EUR),Euro (EUR),8.914.908,14.852.217,-,7.288.949,8914908.0,14852217.0,,7288949.0
Yên Nhật (JPY),Yên Nhật (JPY),Yên Nhật (JPY),19.241,18.518,80.347.568,779.269.155,19241.0,18518.0,80347568.0,779269155.0
Bảng Anh (GBP),Bảng Anh (GBP),Bảng Anh (GBP),-,-,-,643.189.573,,,,643189573.0
Đô la Singapore (SGD),Đô la Singapore (SGD),Đô la Singapore (SGD),20.368.712.437,12.957.943,83.855.299,668.015.976,20368712437.0,12957943.0,83855299.0,668015976.0
