row_label_raw,row_label_full,col_0,Chi phí sửa chữa lớn tài sản cố định VND,Dự phòng khác VND,Tổng cộng VND,numeric__Chi phí sửa chữa lớn tài sản cố định VND,numeric__Dự phòng khác VND,numeric__Tổng cộng VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,108.293.020.294,14.215.354.102,122.508.374.396,108293020294.0,14215354102.0,122508374396.0
Trích lập dự phòng bổ sung trong năm,Trích lập dự phòng bổ sung trong năm,Trích lập dự phòng bổ sung trong năm,247.996.770.646,33.640.325.752,281.637.096.398,247996770646.0,33640325752.0,281637096398.0
Hoàn nhập dự phòng,Hoàn nhập dự phòng,Hoàn nhập dự phòng,(27.180.674.835),(240.318.204),(27.420.993.039),-27180674835.0,-240318204.0,-27420993039.0
Các khoản dự phòng đã sử dụng,Các khoản dự phòng đã sử dụng,Các khoản dự phòng đã sử dụng,(69.833.354.403),(19.256.606.771),(89.089.961.174),-69833354403.0,-19256606771.0,-89089961174.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,259.275.761.702,28.358.754.879,287.634.516.581,259275761702.0,28358754879.0,287634516581.0
