row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Lợi nhuận trước thuế,Lợi nhuận trước thuế,Lợi nhuận trước thuế,601.955.431.318,546.239.372.190,601955431318.0,546239372190.0
Trừ: Thu nhập không chịu thuế,Trừ: Thu nhập không chịu thuế,Trừ: Thu nhập không chịu thuế,(35.822.256.514),14.298.309.913,-35822256514.0,14298309913.0
Trừ: Lãi đầu tư vào công ty liên kết,Trừ: Lãi đầu tư vào công ty liên kết,Trừ: Lãi đầu tư vào công ty liên kết,(26.785.452.437),(31.946.553.469),-26785452437.0,-31946553469.0
Cộng: Các khoản chi phí không được khấu trừ,Cộng: Các khoản chi phí không được khấu trừ,Cộng: Các khoản chi phí không được khấu trừ,118.460.789.138,30.010.225.811,118460789138.0,30010225811.0
Thu nhập chịu thuế,Thu nhập chịu thuế,Thu nhập chịu thuế,657.808.511.505,558.601.354.445,657808511505.0,558601354445.0
Lỗ năm trước mang sang,Lỗ năm trước mang sang,Lỗ năm trước mang sang,(64.334.556.899),(46.082.253.655),-64334556899.0,-46082253655.0
Thu nhập tính thuế,Thu nhập tính thuế,Thu nhập tính thuế,593.473.954.606,512.519.100.790,593473954606.0,512519100790.0
Thuế suất hiện hành,Thuế suất hiện hành,Thuế suất hiện hành,20%,22%,0.2,0.22
Thuế thu nhập doanh nghiệp hiện hành,Thuế thu nhập doanh nghiệp hiện hành,Thuế thu nhập doanh nghiệp hiện hành,118.694.790.922,112.754.202.174,118694790922.0,112754202174.0
Điều chỉnh thuế thu nhập doanh nghiệp (*)năm trước,Điều chỉnh thuế thu nhập doanh nghiệp (*)năm trước,Điều chỉnh thuế thu nhập doanh nghiệp (*)năm trước,7.481.023.535,1.917.976.847,7481023535.0,1917976847.0
Tổng chi phí thuế thu nhập doanh nghiệptrong năm,Tổng chi phí thuế thu nhập doanh nghiệptrong năm,Tổng chi phí thuế thu nhập doanh nghiệptrong năm,126.175.814.457,114.672.179.021,126175814457.0,114672179021.0
