row_label_raw,row_label_full,Ngân hàng Citibank Việt Nam > Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam > Tập đoàn Dầu khí Quốc gia Việt Nam,Số cuối năm VND > 1.086.342.693.380 > 658.463.808.629 > 569.089.742.924,Số đầu năm VND > 1.298.068.465.793 > 952.280.354.656 > 622.731.713.710,numeric__Số cuối năm VND > 1.086.342.693.380 > 658.463.808.629 > 569.089.742.924,numeric__Số đầu năm VND > 1.298.068.465.793 > 952.280.354.656 > 622.731.713.710
Ngân hàng Natixis - chỉ nhánh Hồ Chí Minh,Ngân hàng Natixis - chỉ nhánh Hồ Chí Minh,Ngân hàng Natixis - chỉ nhánh Hồ Chí Minh,-,420.878.150.000,,420878150000.0
Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam,Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam,Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam,131.057.817.843,178.520.965.406,131057817843.0,178520965406.0
Ngân hàng Thương mại Cổ phần Tiên Phong - Chi nhánh Thăng Long,Ngân hàng Thương mại Cổ phần Tiên Phong - Chi nhánh Thăng Long,Ngân hàng Thương mại Cổ phần Tiên Phong - Chi nhánh Thăng Long,401.005.146.052,70.000.000.000,401005146052.0,70000000000.0
Ngân hàng TNHH Indovina - Chi nhánh Chợ Lớn,Ngân hàng TNHH Indovina - Chi nhánh Chợ Lớn,Ngân hàng TNHH Indovina - Chi nhánh Chợ Lớn,30.025.961.740,41.446.067.500,30025961740.0,41446067500.0
Ngân hàng Thương mại Cổ phần Công thương Việt Nam - Chi nhánh Hà Nội và Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,Ngân hàng Thương mại Cổ phần Công thương Việt Nam - Chi nhánh Hà Nội và Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,Ngân hàng Thương mại Cổ phần Công thương Việt Nam - Chi nhánh Hà Nội và Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,5.025.195.000,23.667.000.000,5025195000.0,23667000000.0
Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam - Chi nhánh Hoàn Kiểm,Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam - Chi nhánh Hoàn Kiểm,Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam - Chi nhánh Hoàn Kiểm,44.718.550.000,10.590.000.000,44718550000.0,10590000000.0
Ngân hàng Thương mại Cổ phần Quản đội - Chi nhánh Thăng Long,Ngân hàng Thương mại Cổ phần Quản đội - Chi nhánh Thăng Long,Ngân hàng Thương mại Cổ phần Quản đội - Chi nhánh Thăng Long,36.395.688.600,-,36395688600.0,
,,,2.962.124.604.168,3.618.182.717.065,2962124604168.0,3618182717065.0
