row_label_raw,row_label_full,col_0,Bộ phận chia theo khu vực địa lý,Bộ phận chia theo khu vực địa lý_1,Bộ phận chia theo khu vực địa lý_2,numeric__Bộ phận chia theo khu vực địa lý,numeric__Bộ phận chia theo khu vực địa lý_1,numeric__Bộ phận chia theo khu vực địa lý_2
,,,Trong nước VND,Nước ngoài VND,Tổng VND,,,
Năm kết thúc ngày30 tháng 9 năm 2023,Năm kết thúc ngày30 tháng 9 năm 2023,Năm kết thúc ngày30 tháng 9 năm 2023,,,,,,
Doanh thu thuầnGiá vốn,Doanh thu thuầnGiá vốn,Doanh thu thuầnGiá vốn,39.593.660.448.682(38.503.724.674.301),13.011.102.718.508(11.972.902.780.197),52.604.763.167.190(50.476.627.454.498),,,
,,,1.089.935.774.381,1.038.199.938.311,2.128.135.712.692,1089935774381.0,1038199938311.0,2128135712692.0
Năm kết thúc ngày30 tháng 9 năm 2022,Năm kết thúc ngày30 tháng 9 năm 2022,Năm kết thúc ngày30 tháng 9 năm 2022,,,,,,
Doanh thu thuầnGiá vốn,Doanh thu thuầnGiá vốn,Doanh thu thuầnGiá vốn,56.214.951.778.660(55.347.026.256.953),24.974.529.436.439(22.041.397.152.808),81.189.481.215.099(77.388.423.409.761),,,
,,,867.925.521.707,2.933.132.283.631,3.801.057.805.338,867925521707.0,2933132283631.0,3801057805338.0
