row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2023VND,30/9/2022VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,70.700.000.000,-,70700000000.0,
Tăng trong năm,Tăng trong năm,Tăng trong năm,2.000.000.000,2.700.000.000,2000000000.0,2700000000.0
Chuyển đổi thành vốn góp vào Công ty Cổ phần Hoa Sen Yên Bái,Chuyển đổi thành vốn góp vào Công ty Cổ phần Hoa Sen Yên Bái,Chuyển đổi thành vốn góp vào Công ty Cổ phần Hoa Sen Yên Bái,(72.700.000.000),-,-72700000000.0,
Chuyển từ phải thu về cho vay ngắn hạn,Chuyển từ phải thu về cho vay ngắn hạn,Chuyển từ phải thu về cho vay ngắn hạn,-,68.000.000.000,,68000000000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,-,70.700.000.000,,70700000000.0
