row_label_raw,row_label_full,col_0,Giá gốc/Số có khả năng trả nợ,Giá gốc/Số có khả năng trả nợ_1,numeric__Giá gốc/Số có khả năng trả nợ,numeric__Giá gốc/Số có khả năng trả nợ_1
,,,30/9/2023VND,1/10/2022VND,,
Win Faith Trading Limited,Win Faith Trading Limited,Win Faith Trading Limited,1.060.712.721.850,-,1060712721850.0,
Công ty TNHH Một Thành Viên Hoa Sen Bình Định,Công ty TNHH Một Thành Viên Hoa Sen Bình Định,Công ty TNHH Một Thành Viên Hoa Sen Bình Định,334.337.182.195,458.751.657.862,334337182195.0,458751657862.0
Công ty TNHH Một Thành Viên Hoa Sen Nhơn Hội - Bình Định,Công ty TNHH Một Thành Viên Hoa Sen Nhơn Hội - Bình Định,Công ty TNHH Một Thành Viên Hoa Sen Nhơn Hội - Bình Định,253.940.389.459,466.964.809.368,253940389459.0,466964809368.0
Công ty TNHH Gang Thép Hưng Nghiệp Formosa Hà Tĩnh,Công ty TNHH Gang Thép Hưng Nghiệp Formosa Hà Tĩnh,Công ty TNHH Gang Thép Hưng Nghiệp Formosa Hà Tĩnh,215.321.324.077,484.333.050.520,215321324077.0,484333050520.0
Công ty TNHH Một Thành Viên Hoa Sen Hà Nam,Công ty TNHH Một Thành Viên Hoa Sen Hà Nam,Công ty TNHH Một Thành Viên Hoa Sen Hà Nam,111.279.330.138,205.051.386.730,111279330138.0,205051386730.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,1.354.892.284.895,355.534.682.448,1354892284895.0,355534682448.0
,,,3.330.483.232.614,1.970.635.586.928,3330483232614.0,1970635586928.0
