row_label_raw,row_label_full,col_0,col_1,2021VND,2020VND,numeric__col_1,numeric__2021VND,numeric__2020VND
iv),iv),iv),Nhận tiền hợp tác kinh doanh,,,,,
iv),iv) > iv),iv),Công ty TNHH Bất động sản Đăng Khánh,1.249.000.000.000,-,,1249000000000.0,
v),v),v),Hoàn tiền hợp tác kinh doanh,,,,,
v),v) > v),v),Công ty TNHH Bất động sản Đăng Khánh,218.000.000.000,-,,218000000000.0,
v),v) > v),v),Công ty TNHH Bất động sản Gia Phú,150.000.000.000,-,,150000000000.0,
v),v) > v),v),Công ty TNHH Bất động sản Nova Riverside,-,875.220.000.000,,,875220000000.0
v),v) > v),v),Công ty Cổ phần Kinh doanh Bất Động sản Thái Bình,-,847.000.000.000,,,847000000000.0
v),v) > v),v),,368.000.000.000,1.722.220.000.000,,368000000000.0,1722220000000.0
vi),vi),vi),Thu hồi hợp tác kinh doanh,,,,,
vi),vi) > vi),vi),Công ty Cổ phần Phát triển và Dịch vụ Nhà Bến Thành,1.502.931.036,-,,1502931036.0,
vii),vii),vii),Cổ tức nhận được trong năm,,,,,
vii),vii) > vii),vii),Công ty TNHH Đầu tư Địa ốc Nova Sài Gòn Royal,880.510.000.000,-,,880510000000.0,
vii),vii) > vii),vii),Công ty TNHH Bất động sản Bách Hợp,518.787.475.000,-,,518787475000.0,
vii),vii) > vii),vii),Công ty TNHH Đầu tư Địa ốc Thành Nhơn,335.916.405.000,-,,335916405000.0,
vii),vii) > vii),vii),Công ty Cổ phần Nova Festival,206.847.826.087,-,,206847826087.0,
vii),vii) > vii),vii),Công ty TNHH Bất động sản Khải Hưng,141.650.000.000,-,,141650000000.0,
vii),vii) > vii),vii),Công ty TNHH Nova Rivergate,99.767.808.000,-,,99767808000.0,
vii),vii) > vii),vii),Công ty TNHH Bất động sản Gia Đức,88.783.151.250,-,,88783151250.0,
vii),vii) > vii),vii),Công ty TNHH Đầu tư và Phát triển Bất động sản Nova Phúc Nguyên,79.979.200.000,-,,79979200000.0,
vii),vii) > vii),vii),Công ty Cổ phần Phát triển và Dịch vụ Nhà Bến Thành,2.400.000.000,-,,2400000000.0,
vii),vii) > vii),vii),,2.354.641.865.337,-,,2354641865337.0,
viii),viii),viii),Các khoản chỉ cho các nhân sự quản lý chủ chốt,,,,,
viii),viii) > viii),viii),Lương và các quyền lợi gộp khác,22.652.712.271,18.279.566.819,,22652712271.0,18279566819.0
