row_label_raw,row_label_full,STT,Tên công ty,Địa điểm,Ngành nghề,31.12.2021 > Tỷ lệ sở hữu %,31.12.2021 > Giá gốc VND,31.12.2021 > Giá trị hợp lý VND,31.12.2021 > Dự phòng VND,31.12.2020 > Tỷ lệ sở hữu %,31.12.2020 > Giá gốc VND,31.12.2020 > Giá trị hợp lý VND,31.12.2020 > Dự phòng VND,numeric__Tên công ty,numeric__Địa điểm,numeric__Ngành nghề,numeric__31.12.2021 > Tỷ lệ sở hữu %,numeric__31.12.2021 > Giá gốc VND,numeric__31.12.2021 > Giá trị hợp lý VND,numeric__31.12.2021 > Dự phòng VND,numeric__31.12.2020 > Tỷ lệ sở hữu %,numeric__31.12.2020 > Giá gốc VND,numeric__31.12.2020 > Giá trị hợp lý VND,numeric__31.12.2020 > Dự phòng VND
1,1,1,Công ty Cổ phần Phát triển và Dịch vụ Nhà Bền Thành,TP. Hồ Chí Minh,Kinh doanh bất động sản,"25,00",60.600.000.000,(*),-,"25,00",60.600.000.000,(*),-,,,,25.0,60600000000.0,,,25.0,60600000000.0,,
2,2,2,Công ty Cổ phần Điện tử và Dịch vụ Công nghiệp Sài Gòn,TP. Hồ Chí Minh,"Kinh doanh buôn bán thiết bị, linh kiện điện tử, viễn thông","33,31",14.792.060.000,(*),-,"33,31",14.792.060.000,(*),-,,,,33.31,14792060000.0,,,33.31,14792060000.0,,
3,3,3,Công ty Cổ phần Cảng Phú Định (**),TP. Hồ Chí Minh,"Hoạt động hỗ trợ liên quan đến vận tải, kinh doanh bất động sản",-,-,(*),-,"19,73",310.972.157.694,(*),-,,,,,,,,19.73,310972157694.0,,
,,,,,,,75.392.060.000,,-,,386.364.217.694,,-,,,,,75392060000.0,,,,386364217694.0,,
