row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Tiền phạt thu được,Thu nhập khác > Tiền phạt thu được,Tiền phạt thu được,562.475.708,668.549.016,562475708.0,668549016.0
Lãi do thanh lý TSCĐ,Thu nhập khác > Lãi do thanh lý TSCĐ,Lãi do thanh lý TSCĐ,-,976.160.352,,976160352.0
Khác,Thu nhập khác > Khác,Khác,648.073.057,692.327.924,648073057.0,692327924.0
,,,1.210.548.765,2.337.037.292,1210548765.0,2337037292.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Các khoản tiền phạt,Chi phí khác > Các khoản tiền phạt,Các khoản tiền phạt,12.329.801.704,253.059.138.552,12329801704.0,253059138552.0
Chi phí tài trợ Covid,Chi phí khác > Chi phí tài trợ Covid,Chi phí tài trợ Covid,44.585.078.533,-,44585078533.0,
Giá trị bất động sản đầu tư bị thu hồi,Chi phí khác > Giá trị bất động sản đầu tư bị thu hồi,Giá trị bất động sản đầu tư bị thu hồi,-,176.310.779.993,,176310779993.0
Khác,Chi phí khác > Khác,Khác,2.418.148.560,-,2418148560.0,
,,,59.333.028.797,429.369.918.545,59333028797.0,429369918545.0
