row_label_raw,row_label_full,col_0,31.12.2021,31.12.2021_1,31.12.2021_2,31.12.2021_3,numeric__31.12.2021,numeric__31.12.2021_1,numeric__31.12.2021_2,numeric__31.12.2021_3
,,,Chuyển nhượng bất động sản VND,"Cung cấp dịch vụ tư vấn quản lý doanh nghiệp, tư vấn phát triển dự án, tư vấn bán hàng và dịch vụ khác VND",Cho thuê tài sản VND,Tổng cộng VND,,,,
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,-,1.006.189.067.587,8.458.381.516,1.014.647.449.103,,1006189067587.0,8458381516.0,1014647449103.0
Giá vốn,Giá vốn,Giá vốn,-,(843.370.593.626),(6.539.204.813),(849.909.798.439),,-843370593626.0,-6539204813.0,-849909798439.0
Lợi nhuận gộp,Lợi nhuận gộp,Lợi nhuận gộp,-,162.818.473.961,1.919.176.703,164.737.650.664,,162818473961.0,1919176703.0,164737650664.0
,,,31.12.2020,31.12.2020,31.12.2020,31.12.2020,31122020.0,31122020.0,31122020.0,31122020.0
,,,Chuyển nhượng bất động sản VND,"Cung cấp dịch vụ tư vấn quản lý doanh nghiệp, tư vấn phát triển dự án, tư vấn bán hàng và dịch vụ khác VND",Cho thuê tài sản VND,Tổng cộng VND,,,,
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,1.417.301.485.154,1.125.671.864.514,33.933.332.543,2.576.906.682.211,1417301485154.0,1125671864514.0,33933332543.0,2576906682211.0
Giá vốn,Giá vốn,Giá vốn,(723.352.656.976),(934.398.076.701),(18.455.547.388),(1.676.206.281.065),-723352656976.0,-934398076701.0,-18455547388.0,-1676206281065.0
Lợi nhuận gộp,Lợi nhuận gộp,Lợi nhuận gộp,693.948.828.178,191.273.787.813,15.477.785.155,900.700.401.146,693948828178.0,191273787813.0,15477785155.0,900700401146.0
