row_label_raw,row_label_full,(a),Ngắn hạn,col_2,col_3,numeric__Ngắn hạn,numeric__col_2,numeric__col_3
,,,,31.12.2021VND,31.12.2020VND,,,
,,,Cho thuê bãi đỗ xe (Thuyết minh 38(b)),1.372.105.240,1.372.105.240,,1372105240.0,1372105240.0
,,,Khác,122.840.383,85.902.928,,122840383.0,85902928.0
,,,,1.494.945.623,1.458.008.168,,1494945623.0,1458008168.0
(b),(b),(b),Dài hạn,,,,,
,,,,31.12.2021VND,31.12.2020VND,,,
,,,Cho thuê bãi đỗ xe (Thuyết minh 38(b)),60.258.288.452,61.630.393.692,,60258288452.0,61630393692.0
