row_label_raw,row_label_full,STT,Tên công ty,Địa điểm,Ngành nghề,31.12.2021 > Tỷ lệ sở hữu %,31.12.2021 > Giá gốc VND,31.12.2021 > Giá trị hợp lý VND,31.12.2021 > Dự phòng VND,31.12.2020 > Tỷ lệ sở hữu %,31.12.2020 > Giá gốc VND,31.12.2020 > Giá trị hợp lý VND,31.12.2020 > Dự phòng VND,numeric__Tên công ty,numeric__Địa điểm,numeric__Ngành nghề,numeric__31.12.2021 > Tỷ lệ sở hữu %,numeric__31.12.2021 > Giá gốc VND,numeric__31.12.2021 > Giá trị hợp lý VND,numeric__31.12.2021 > Dự phòng VND,numeric__31.12.2020 > Tỷ lệ sở hữu %,numeric__31.12.2020 > Giá gốc VND,numeric__31.12.2020 > Giá trị hợp lý VND,numeric__31.12.2020 > Dự phòng VND
1,1,1,Công ty Cổ phần Nova Hồng Ngự,Tỉnh Đồng Tháp,Kinh doanh bất động sản,"15,00",15.000.000.000,(*),-,-,-,(*),-,,,,15.0,15000000000.0,,,,,,
2,2,2,Công ty Cổ phần Giáo Dục PTN,TP. Hồ Chí Minh,Giáo dục,"9,00",450.000.000,(*),-,"9,00",200.000.000,(*),-,,,,9.0,450000000.0,,,9.0,200000000.0,,
3,3,3,Công ty Cổ phần Nova Education Group,TP. Hồ Chí Minh,Giáo dục,"9,00",450.000.000,(*),-,-,-,(*),-,,,,9.0,450000000.0,,,,,,
,,,,,,,15.900.000.000,,-,,200.000.000,,-,,,,,15900000000.0,,,,200000000.0,,
