row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản:,,94.725.345.651,499.507.310.093,,,94725345651.0,499507310093.0
02,02,02,Khấu hao tài sản cố định hữu hình và hao mòn tài sản cố định vô hình,"14, 15",221.201.690.156,230.190.450.400,,,221201690156.0,230190450400.0
03,03,03,Các khoản dự phòng,,62.181.875.242,53.253.221.195,,,62181875242.0,53253221195.0
04,04,04,(Lãi) lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,,(11.898.578),73.246.401,,,-11898578.0,73246401.0
05,05,05,Lãi từ hoạt động đầu tư,,(50.791.561.427),(50.479.438.386),,,-50791561427.0,-50479438386.0
06,06,06,Chi phí lãi vay,28,296.503.427.172,300.530.959.483,,28.0,296503427172.0,300530959483.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,623.808.878.216,1.033.075.749.186,,,623808878216.0,1033075749186.0
09,09,09,Giảm (tăng) các khoản phải thu,,1.054.134.601.813,(915.440.299.377),,,1054134601813.0,-915440299377.0
10,10,10,Giảm hàng tồn kho,,23.113.746.909,564.647.243.509,,,23113746909.0,564647243509.0
11,11,11,Giảm các khoản phải trả,,(1.872.785.840.544),(791.215.929.029),,,-1872785840544.0,-791215929029.0
12,12,12,Giảm chi phí trả trước,,125.601.147.081,46.165.826.706,,,125601147081.0,46165826706.0
14,14,14,Tiền lãi vay đã trả,,(298.007.673.140),(308.233.021.783),,,-298007673140.0,-308233021783.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,20,(57.027.568.432),(144.791.997.360),,20.0,-57027568432.0,-144791997360.0
17,17,17,Tiền chi khác cho hoạt động kinh doanh,,(7.350.830.016),(122.796.197.030),,,-7350830016.0,-122796197030.0
20,20,20,Lưu chuyển tiền thuần sử dụng vào hoạt động kinh doanh,,(408.513.538.113),(638.588.625.178),,,-408513538113.0,-638588625178.0
,,,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,Tiền chi để mua sắm và xây dựng tài sản cố định,,(18.375.372.232),(153.908.516.016),,,-18375372232.0,-153908516016.0
22,22,22,Tiền thu từ thanh lý tài sản cố định,,38.633.818.521,27.607.785.958,,,38633818521.0,27607785958.0
23,23,23,"Tiền gửi tiết kiệm, chi cho vay",,(82.674.494.289),(52.000.000.000),,,-82674494289.0,-52000000000.0
24,24,24,Tiền thu hồi cho vay,,11.000.000.000,108.079.724.375,,,11000000000.0,108079724375.0
25,25,25,Tiền chi đầu tư góp vốn vào đơn vị khác,,(18.294.136.000),(91.705.864.000),,,-18294136000.0,-91705864000.0
27,27,27,Tiền lãi và cổ tức nhận được,,68.015.135.340,11.907.865.318,,,68015135340.0,11907865318.0
30,30,30,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,,(1.695.048.660),(150.019.004.365),,,-1695048660.0,-150019004365.0
