row_label_raw,row_label_full,Nguyên vật liệu,-,chi phí mua theo phương pháp nhập trước xuất trước.,numeric__-,numeric__chi phí mua theo phương pháp nhập trước xuất trước.
"Chi phí sản xuất, kinh doanhđở dang","Chi phí sản xuất, kinh doanhđở dang","Chi phí sản xuất, kinh doanhđở dang",-,giá vốn nguyên vật liệu và lao động trực tiếp cộng chi phí xây dựng chung có liên quan.,,
