row_label_raw,row_label_full,STT,Tên công ty liên kết,Hoạt động chính,Tình trạng,Số cuối năm > %sở hữu,Số cuối năm > Giá trịVND,Số đầu năm > %sở hữu,Số đầu năm > Giá trịVND,numeric__Tên công ty liên kết,numeric__Hoạt động chính,numeric__Tình trạng,numeric__Số cuối năm > %sở hữu,numeric__Số cuối năm > Giá trịVND,numeric__Số đầu năm > %sở hữu,numeric__Số đầu năm > Giá trịVND
1,1,1,Công ty Cổ phần 479 (i),Xây dựng công trìnhđường sắt và đường bộ,Đanghoạt động,"49,25",85.000.000.000,"22,22",33.900.000.000,,,,49.25,85000000000.0,22.22,33900000000.0
2,2,2,Công ty Cổ phần Chứngkhoán Sen Vàng,"Môi giới, tư vấn đầu tưvà tự doanh chứng khoán",Đanghoạt động,"42,53",40.677.500.000,"42,53",40.677.500.000,,,,42.53,40677500000.0,42.53,40677500000.0
3,3,3,Công ty Cổ phần Kỹ thuậtJesco Hòa Bình,"Thi công lắp đặt trang thiết bị côngtrình xây dựng hệ thống điệnnước, phòng cháy chữa cháy,hệ thống làm lạnh",Đanghoạt động,"47,82",34.842.520.000,"47,82",34.842.520.000,,,,47.82,34842520000.0,47.82,34842520000.0
4,4,4,Công ty Cổ phần Cơ khí vàNhôm kính Anh Việt,"Trang trí nội thất, sản xuất vật liệuxây dựng (cửa nhôm), san lắp mậtbằng và mua bán vật tư xây dựng",Đanghoạt động,"46,93",19.560.000.000,"46,93",19.560.000.000,,,,46.93,19560000000.0,46.93,19560000000.0
5,5,5,Công ty Cổ phần Trang tríNội thất Onwa Tech (ii),"Cung cấp dịch vụ trang trínội thất, mua bán vật liệu và thiếtbị lắp đặt trong xây dựng",Đanghoạt động,"16,22",6.000.000.000,"30,00",6.000.000.000,,,,16.22,6000000000.0,30.0,6000000000.0
,,,TỔNG CỘNG,,,,186.080.020.000,,134.980.020.000,,,,,186080020000.0,,134980020000.0
,,,Dự phòng đầu tư vào cáccông ty liên kết,,,,(28.992.122.235),,(24.640.685.172),,,,,-28992122235.0,,-24640685172.0
,,,ĐẦU TƯ THUẦN,,,,157.087.897.765,,110.339.334.828,,,,,157087897765.0,,110339334828.0
