row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty TNHH MTV MáyXây dựng Matec,Công ty TNHH MTV MáyXây dựng Matec,Công ty TNHH MTV MáyXây dựng Matec,Công ty con,Thuê máy móc thiết bịCho thuê máy móc thiết bịThuê khoPhí gia côngGóp vốnThu bồi thườngThu nhập từ thanh lýKhác,576.351.993.694127.764.681.439514.044.804108.091.000-,1.326.517.954.409441.601.433.214-10.000.000.00014.870.1622.500.000120.999.144,,,,
Công ty Cổ phần Nhà Hòa Bình,Công ty Cổ phần Nhà Hòa Bình,Công ty Cổ phần Nhà Hòa Bình,Công ty con,Cho vayThuê văn phòngLãi cho vayGóp vốnThu khác,554.731.974.85117.366.203.0477.816.995.168-,-17.147.781.353-155.000.000.000201.657.600,,,,
Ông Lê Việt Hải và Bà Bùi Ngọc Mai,Công ty Cổ phần Nhà Hòa Bình > Ông Lê Việt Hải và Bà Bùi Ngọc Mai,Ông Lê Việt Hải và Bà Bùi Ngọc Mai,Chủ tịch và vợ chủ tịch,Mua hàng hóa bất động sản,120.000.000.000,-,,,120000000000.0,
