row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Số cuối năm,Số đầu năm,,,,
Dự phòng trợ cấp thời việc,Dự phòng trợ cấp thời việc,Dự phòng trợ cấp thời việc,4.797.733.000,5.423.617.583,(625.884.583),127.031.958,4797733000.0,5423617583.0,-625884583.0,127031958.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,4.797.733.000,5.423.617.583,,,4797733000.0,5423617583.0,,
(Chi phí) thu nhập thuế TNDN hoãn lại,(Chi phí) thu nhập thuế TNDN hoãn lại,(Chi phí) thu nhập thuế TNDN hoãn lại,(Chi phí) thu nhập thuế TNDN hoãn lại,(Chi phí) thu nhập thuế TNDN hoãn lại,(625.884.583),127.031.958,,,-625884583.0,127031958.0
