row_label_raw,row_label_full,col_0,Số đầu năm,Đi vay,Trả nợ gốc vay,Phân loại lại,VND Số cuối năm,numeric__Số đầu năm,numeric__Đi vay,numeric__Trả nợ gốc vay,numeric__Phân loại lại,numeric__VND Số cuối năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,4.492.004.631.274,10.313.597.223.942,(10.234.290.509.018),73.359.623.057,4.644.670.969.255,4492004631274.0,10313597223942.0,-10234290509018.0,73359623057.0,4644670969255.0
Vay ngân hàng(Thuyết minh số 23.1),Vay ngân hàng(Thuyết minh số 23.1),Vay ngân hàng(Thuyết minh số 23.1),4.382.915.774.475,10.311.597.223.942,(10.126.425.474.700),-,4.568.087.523.717,4382915774475.0,10311597223942.0,-10126425474700.0,,4568087523717.0
Vay bên khác(Thuyết minh số 23.2),Vay bên khác(Thuyết minh số 23.2),Vay bên khác(Thuyết minh số 23.2),3.223.822.481,2.000.000.000,(2.000.000.000),-,3.223.822.481,3223822481.0,2000000000.0,-2000000000.0,,3223822481.0
Vay dài hạn đến hạn trả(Thuyết minh số 23.3),Vay dài hạn đến hạn trả(Thuyết minh số 23.3),Vay dài hạn đến hạn trả(Thuyết minh số 23.3),105.865.034.318,-,(105.865.034.318),73.359.623.057,73.359.623.057,105865034318.0,,-105865034318.0,73359623057.0,73359623057.0
Dài hạn,Dài hạn,Dài hạn,153.723.945.227,-,-,(73.359.623.057),80.364.322.170,153723945227.0,,,-73359623057.0,80364322170.0
Vay dài hạn ngân hàng(Thuyết minh số 23.3),Vay dài hạn ngân hàng(Thuyết minh số 23.3),Vay dài hạn ngân hàng(Thuyết minh số 23.3),153.723.945.227,-,-,(73.359.623.057),80.364.322.170,153723945227.0,,,-73359623057.0,80364322170.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.645.728.576.501,10.313.597.223.942,(10.234.290.509.018),-,4.725.035.291.425,4645728576501.0,10313597223942.0,-10234290509018.0,,4725035291425.0
