row_label_raw,row_label_full,Số đầu năm,Dự phòng trích lập trong năm,Hoàn nhập dự phòng trong năm,VND Số cuối năm,numeric__Dự phòng trích lập trong năm,numeric__Hoàn nhập dự phòng trong năm,numeric__VND Số cuối năm
(149.040.332.756),(149.040.332.756),(149.040.332.756),(66.164.522.994),-,(215.204.855.750),-66164522994.0,,-215204855750.0
-,-,-,(8.597.227.775),8.597.227.775,-,-8597227775.0,8597227775.0,
(149.040.332.756),(149.040.332.756),(149.040.332.756),(74.761.750.769),8.597.227.775,(215.204.855.750),-74761750769.0,8597227775.0,-215204855750.0
