row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã nộp trong năm,VND Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__VND Số cuối năm
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,57.027.568.432,17.918.988.927,(57.027.568.432),17.918.988.927,57027568432.0,17918988927.0,-57027568432.0,17918988927.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,2.900.769.863,24.860.691.617,(23.128.705.589),4.632.755.891,2900769863.0,24860691617.0,-23128705589.0,4632755891.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,134.780.266.085,294.693.159.755,(429.473.425.840),-,134780266085.0,294693159755.0,-429473425840.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,194.708.604.380,337.472.840.299,(509.629.699.861),22.551.744.818,194708604380.0,337472840299.0,-509629699861.0,22551744818.0
