row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Tạm ứng cho nhân viên,Ngắn hạn > Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,286.483.319.769,107.329.890.353,286483319769.0,107329890353.0
Cho mượn nguồn lực sản xuất,Ngắn hạn > Cho mượn nguồn lực sản xuất,Cho mượn nguồn lực sản xuất,194.138.251.173,140.915.686.605,194138251173.0,140915686605.0
Lãi phải thu,Ngắn hạn > Lãi phải thu,Lãi phải thu,149.159.573.198,87.624.407.226,149159573198.0,87624407226.0
Các khoản ký quỹ,Ngắn hạn > Các khoản ký quỹ,Các khoản ký quỹ,4.563.464.600,23.935.499.600,4563464600.0,23935499600.0
Cổ tức nhận được,Ngắn hạn > Cổ tức nhận được,Cổ tức nhận được,2.420.025.621,817.042.821,2420025621.0,817042821.0
Lãi tiền gửi ngân hàng,Ngắn hạn > Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,41.717.063,78.933.502,41717063.0,78933502.0
Khác,Ngắn hạn > Khác,Khác,34.077.167.671,58.656.989.400,34077167671.0,58656989400.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,670.883.519.095,419.358.449.507,670883519095.0,419358449507.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu ngắn hạn khác từ bên khác,Trong đó: > Phải thu ngắn hạn khác từ bên khác,Phải thu ngắn hạn khác từ bên khác,610.390.635.810,377.314.180.734,610390635810.0,377314180734.0
Phải thu ngắn hạn khác từ các bên liên quan(Thuyết minh số 32),Trong đó: > Phải thu ngắn hạn khác từ các bên liên quan(Thuyết minh số 32),Phải thu ngắn hạn khác từ các bên liên quan(Thuyết minh số 32),60.492.883.285,42.044.268.773,60492883285.0,42044268773.0
Dự phòng nợ phải thu ngắn hạn khó đòi,Trong đó: > Dự phòng nợ phải thu ngắn hạn khó đòi,Dự phòng nợ phải thu ngắn hạn khó đòi,(5.263.205.311),(23.883.161.804),-5263205311.0,-23883161804.0
GIÁ TRỊ THUÀN,Trong đó: > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,665.620.313.784,395.475.287.703,665620313784.0,395475287703.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Ký quỹ cho bên liên quan (Thuyết minh số 32),Dài hạn > Ký quỹ cho bên liên quan (Thuyết minh số 32),Ký quỹ cho bên liên quan (Thuyết minh số 32),2.740.524.657,3.032.897.937,2740524657.0,3032897937.0
Ký quỹ cho bên khác,Dài hạn > Ký quỹ cho bên khác,Ký quỹ cho bên khác,1.848.550.000,1.257.988.917,1848550000.0,1257988917.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,4.589.074.657,4.290.886.854,4589074657.0,4290886854.0
