row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Số đầu năm > Giá trị,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Dự phòng
Chi phí sản xuất kinh doanhđở dang,Chi phí sản xuất kinh doanhđở dang,Chi phí sản xuất kinh doanhđở dang,385.117.378.860,(2.142.773.929),415.719.226.795,(1.768.250.000),385117378860.0,-2142773929.0,415719226795.0,-1768250000.0
Hàng hóa bấtđộng sản,Hàng hóa bấtđộng sản,Hàng hóa bấtđộng sản,224.815.218.871,-,110.627.635.961,-,224815218871.0,,110627635961.0,
Nguyên vật liệu xây dựng,Nguyên vật liệu xây dựng,Nguyên vật liệu xây dựng,220.728.535.517,-,325.841.323.844,-,220728535517.0,,325841323844.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,830.661.133.248,(2.142.773.929),852.188.186.600,(1.768.250.000),830661133248.0,-2142773929.0,852188186600.0,-1768250000.0
