row_label_raw,row_label_full,col_0,Tại ngày 1.1.2018VND,TăngVND,GiảmVND,Phân loại lạiVND,Tại ngày 31.12.2018VND,numeric__Tại ngày 1.1.2018VND,numeric__TăngVND,numeric__GiảmVND,numeric__Phân loại lạiVND,numeric__Tại ngày 31.12.2018VND
Vay ngân hàng (*),Vay ngân hàng (*),Vay ngân hàng (*),-,241.466.360.157,(185.523.682.274),-,55.942.677.883,,241466360157.0,-185523682274.0,,55942677883.0
Trái phiếu phát hành đáo hạn trong vòng một năm,Trái phiếu phát hành đáo hạn trong vòng một năm,Trái phiếu phát hành đáo hạn trong vòng một năm,-,-,-,15.000.000.000,15.000.000.000,,,,15000000000.0,15000000000.0
Vay dài hạn đáo hạn trong vòng một năm,Vay dài hạn đáo hạn trong vòng một năm,Vay dài hạn đáo hạn trong vòng một năm,5.917.699.000,-,(11.850.874.000),41.364.835.000,35.431.660.000,5917699000.0,,-11850874000.0,41364835000.0,35431660000.0
,,,5.917.699.000,241.466.360.157,(197.374.556.274),56.364.835.000,106.374.337.883,5917699000.0,241466360157.0,-197374556274.0,56364835000.0,106374337883.0
