row_label_raw,row_label_full,col_0,Tỷ lệ sở hữu trên vốn điều lệ,Số tiền cam kết sẽ góp,Số tiền đã thực góp,Số tiền còn phải góp,numeric__Tỷ lệ sở hữu trên vốn điều lệ,numeric__Số tiền cam kết sẽ góp,numeric__Số tiền đã thực góp,numeric__Số tiền còn phải góp
Công ty Cổ phần Điện Mặt trời TTC Tây Sơn - Bình Định,Công ty Cổ phần Điện Mặt trời TTC Tây Sơn - Bình Định,Công ty Cổ phần Điện Mặt trời TTC Tây Sơn - Bình Định,51,105.570.000.000,2.550.000.000,103.020.000.000,51.0,105570000000.0,2550000000.0,103020000000.0
Công ty Cổ phần Điện TTC Tây Sơn - Bình Định,Công ty Cổ phần Điện TTC Tây Sơn - Bình Định,Công ty Cổ phần Điện TTC Tây Sơn - Bình Định,51,105.570.000.000,2.550.000.000,103.020.000.000,51.0,105570000000.0,2550000000.0,103020000000.0
Công ty Cổ phần Điện TTC Đức Huệ - Long An (*),Công ty Cổ phần Điện TTC Đức Huệ - Long An (*),Công ty Cổ phần Điện TTC Đức Huệ - Long An (*),51,82.620.000.000,82.620.000.000,-,51.0,82620000000.0,82620000000.0,
Công ty Cổ phần Điện mặt trời TTC Đức Huệ - Long An (**),Công ty Cổ phần Điện mặt trời TTC Đức Huệ - Long An (**),Công ty Cổ phần Điện mặt trời TTC Đức Huệ - Long An (**),51,82.620.000.000,2.550.000.000,80.070.000.000,51.0,82620000000.0,2550000000.0,80070000000.0
