row_label_raw,row_label_full,col_0,Giá gốc VND,Dự phòng VND,Giá gốc VND_1,Dự phòng VND_1,numeric__Giá gốc VND,numeric__Dự phòng VND,numeric__Giá gốc VND_1,numeric__Dự phòng VND_1
Chi phí SXKD dở dang,Chi phí SXKD dở dang,Chi phí SXKD dở dang,14.329.156.851,-,15.861.000.231,-,14329156851.0,,15861000231.0,
Nguyên vật liệu tồn kho,Nguyên vật liệu tồn kho,Nguyên vật liệu tồn kho,8.039.479.372,-,8.116.833.651,-,8039479372.0,,8116833651.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",2.353.322.046,-,2.173.222.883,-,2353322046.0,,2173222883.0,
,,,24.721.958.269,-,26.151.056.765,-,24721958269.0,,26151056765.0,
