row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Cổ phiếu phổ thông,%,Cổ phiếu phổ thông,%,,,,
Công ty Cổ phần Đầu tư Thành Thành Công,Công ty Cổ phần Đầu tư Thành Thành Công,Công ty Cổ phần Đầu tư Thành Thành Công,447.142.960.000,"23,0",222.000.000.000,"22,9",447142960000.0,23.0,222000000000.0,22.9
Công ty Xuất Nhập Khẩu Bến Tre (trước đây là Công ty Cổ phần Global Mind Việt Nam),Công ty Xuất Nhập Khẩu Bến Tre (trước đây là Công ty Cổ phần Global Mind Việt Nam),Công ty Xuất Nhập Khẩu Bến Tre (trước đây là Công ty Cổ phần Global Mind Việt Nam),444.005.800.000,"22,9",222.002.900.000,"22,9",444005800000.0,22.9,222002900000.0,22.9
AVH Pte. Ltd.,AVH Pte. Ltd.,AVH Pte. Ltd.,390.571.740.000,"20,1",179.225.350.000,"18,5",390571740000.0,20.1,179225350000.0,18.5
International Finance Corporation,International Finance Corporation,International Finance Corporation,285.145.820.000,"14,7",142.572.910.000,"14,7",285145820000.0,14.7,142572910000.0,14.7
Bà Đăng Huỳnh Ức My,Bà Đăng Huỳnh Ức My,Bà Đăng Huỳnh Ức My,98.599.960.000,"5,1",,,98599960000.0,5.1,,
Ngân hàng Thương mại Cổ phần Sài Gòn Thương Tín,Ngân hàng Thương mại Cổ phần Sài Gòn Thương Tín,Ngân hàng Thương mại Cổ phần Sài Gòn Thương Tín,-,-,47.609.988.000,"4,9",,,47609988000.0,4.9
Công ty Cổ phần Chứng khoán Sài Gòn Hà Nội,Công ty Cổ phần Chứng khoán Sài Gòn Hà Nội,Công ty Cổ phần Chứng khoán Sài Gòn Hà Nội,1.325.000.000,"0,1",3.312.000.000,"0,3",1325000000.0,0.1,3312000000.0,0.3
Cổ đồng khác,Cổ đồng khác,Cổ đồng khác,275.034.220.000,"14,1",154.189.602.000,"15,8",275034220000.0,14.1,154189602000.0,15.8
,,,1.941.825.500.000,"100,0",970.912.750.000,"100,0",1941825500000.0,100.0,970912750000.0,100.0
