row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị VND,Số cuối năm > Số có khả năng trả nợ VND,Số đầu năm > Giá trị VND,Số đầu năm > Số có khả năng trả nợ VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Số có khả năng trả nợ VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Số có khả năng trả nợ VND
"Bên thứ baSharp Solar Solution Asia Co., Ltd","Bên thứ baSharp Solar Solution Asia Co., Ltd","Bên thứ baSharp Solar Solution Asia Co., Ltd",108.225.856.168,108.225.856.168,-,-,108225856168.0,108225856168.0,,
Công ty TNHH JGC Việt Nam,Công ty TNHH JGC Việt Nam,Công ty TNHH JGC Việt Nam,162.923.401.169,162.923.401.169,-,-,162923401169.0,162923401169.0,,
Công ty Cổ phần Xây dựng và Công nghiệp NSN,Công ty Cổ phần Xây dựng và Công nghiệp NSN,Công ty Cổ phần Xây dựng và Công nghiệp NSN,43.224.521.800,43.224.521.800,-,-,43224521800.0,43224521800.0,,
Khác,Khác,Khác,39.331.747.839,39.331.747.839,10.206.210.364,10.206.210.364,39331747839.0,39331747839.0,10206210364.0,10206210364.0
Bên liên quan (Thuyết minh 35(b)),Bên liên quan (Thuyết minh 35(b)),Bên liên quan (Thuyết minh 35(b)),14.508.228.016,14.508.228.016,5.658.282.219,5.658.282.219,14508228016.0,14508228016.0,5658282219.0,5658282219.0
,,,368.213.754.992,368.213.754.992,15.864.492.583,15.864.492.583,368213754992.0,368213754992.0,15864492583.0,15864492583.0
