row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
Những thay đối về tài sản hoạt động,Những thay đối về tài sản hoạt động,Những thay đối về tài sản hoạt động,Những thay đối về tài sản hoạt động,Những thay đối về tài sản hoạt động,Những thay đối về tài sản hoạt động,,,
Tăng các khoản về kinh doanh chứng khoán,Những thay đối về tài sản hoạt động > Tăng các khoản về kinh doanh chứng khoán,Tăng các khoản về kinh doanh chứng khoán,,(2.466.076),(653.362),,-2466076.0,-653362.0
Giảm/(Tăng) các công cụ tài chính phải sinh và các tài sản tài chính khác,Những thay đối về tài sản hoạt động > Giảm/(Tăng) các công cụ tài chính phải sinh và các tài sản tài chính khác,Giảm/(Tăng) các công cụ tài chính phải sinh và các tài sản tài chính khác,,158.730,(207.803),,158730.0,-207803.0
Giảm/(Tăng) các khoản cho vay khách hàng,Những thay đối về tài sản hoạt động > Giảm/(Tăng) các khoản cho vay khách hàng,Giảm/(Tăng) các khoản cho vay khách hàng,,14.977.785,(8.158.500),,14977785.0,-8158500.0
"Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Những thay đối về tài sản hoạt động > Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)",11.5,(1.818.011),(645.323),115.0,-1818011.0,-645323.0
Tăng khác về tài sản hoạt động,Những thay đối về tài sản hoạt động > Tăng khác về tài sản hoạt động,Tăng khác về tài sản hoạt động,,(525.982),(110.411),,-525982.0,-110411.0
Những thay đối về nợ phải trả hoạt động,Những thay đối về nợ phải trả hoạt động,Những thay đối về nợ phải trả hoạt động,Những thay đối về nợ phải trả hoạt động,Những thay đối về nợ phải trả hoạt động,Những thay đối về nợ phải trả hoạt động,,,
Giảm các khoản nợ NHNN Việt Nam,Những thay đối về nợ phải trả hoạt động > Giảm các khoản nợ NHNN Việt Nam,Giảm các khoản nợ NHNN Việt Nam,,(7.674),(7.848),,-7674.0,-7848.0
"Giảm các khoản tiền gửi, tiền vay các TCTD","Những thay đối về nợ phải trả hoạt động > Giảm các khoản tiền gửi, tiền vay các TCTD","Giảm các khoản tiền gửi, tiền vay các TCTD",,(2.322.821),(7.367.881),,-2322821.0,-7367881.0
Giảm các công cụ tài chính phải sinh và nợ phải trả tài chính khác,Những thay đối về nợ phải trả hoạt động > Giảm các công cụ tài chính phải sinh và nợ phải trả tài chính khác,Giảm các công cụ tài chính phải sinh và nợ phải trả tài chính khác,,-,(59.258),,,-59258.0
(Giảm)/Tăng tiền gửi của khách hàng,Những thay đối về nợ phải trả hoạt động > (Giảm)/Tăng tiền gửi của khách hàng,(Giảm)/Tăng tiền gửi của khách hàng,,(5.360.724),20.584.595,,-5360724.0,20584595.0
Tăng khác về nợ phải trả hoạt động,Những thay đối về nợ phải trả hoạt động > Tăng khác về nợ phải trả hoạt động,Tăng khác về nợ phải trả hoạt động,,75.913,65.189,,75913.0,65189.0
Chi từ các quỹ,Những thay đối về nợ phải trả hoạt động > Chi từ các quỹ,Chi từ các quỹ,,(4),(353),,-4.0,-353.0
Tiền thuần từ hoạt động kinh doanh,Những thay đối về nợ phải trả hoạt động > Tiền thuần từ hoạt động kinh doanh,Tiền thuần từ hoạt động kinh doanh,,4.180.215,6.100.365,,4180215.0,6100365.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ Mua sắm tài sản cố định,Những thay đối về nợ phải trả hoạt động > LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ Mua sắm tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ Mua sắm tài sản cố định,,(95.028),(140.971),,-95028.0,-140971.0
"Tiền thu từ thanh lý, nhượng bán tài sản cố định","Những thay đối về nợ phải trả hoạt động > Tiền thu từ thanh lý, nhượng bán tài sản cố định","Tiền thu từ thanh lý, nhượng bán tài sản cố định",,47.310,442.281,,47310.0,442281.0
"Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn","Những thay đối về nợ phải trả hoạt động > Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn","Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn",27,3.849,4.659,27.0,3849.0,4659.0
Tiền thuần (sử dụng vào)/từ hoạt động đầu tư,Những thay đối về nợ phải trả hoạt động > Tiền thuần (sử dụng vào)/từ hoạt động đầu tư,Tiền thuần (sử dụng vào)/từ hoạt động đầu tư,,(43.869),305.969,,-43869.0,305969.0
