row_label_raw,row_label_full,col_0,Trang,numeric__Trang
Thông tin chung,Thông tin chung,Thông tin chung,1 - 2,
Báo các của Ban Tổng Giám đốc,Thông tin chung > Báo các của Ban Tổng Giám đốc,Báo các của Ban Tổng Giám đốc,3,3.0
Báo các kiểm toán độc lập,Báo các kiểm toán độc lập,Báo các kiểm toán độc lập,4 - 5,
Bằng cân đối kế toán hợp nhất,Bằng cân đối kế toán hợp nhất,Bằng cân đối kế toán hợp nhất,6 - 8,
Báo các kết quả hoạt động kinh doanh hợp nhất,Bằng cân đối kế toán hợp nhất > Báo các kết quả hoạt động kinh doanh hợp nhất,Báo các kết quả hoạt động kinh doanh hợp nhất,9,9.0
Báo cáo lưu chuyển tiền tệ hợp nhất,Báo cáo lưu chuyển tiền tệ hợp nhất,Báo cáo lưu chuyển tiền tệ hợp nhất,10 - 11,
Thuyết minh báo cáo tài chính hợp nhất,Thuyết minh báo cáo tài chính hợp nhất,Thuyết minh báo cáo tài chính hợp nhất,12 - 74,
