row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Ông Trần Ngọc Dũng,Ông Trần Ngọc Dũng,Ông Trần Ngọc Dũng,Trường Ban,
Ông Trịnh Bảo Quốc,Ông Trịnh Bảo Quốc,Ông Trịnh Bảo Quốc,Thành viên,
Ông Đăng Hữu Tiến,Ông Đăng Hữu Tiến,Ông Đăng Hữu Tiến,Thành viên,
Bà Phạm Thị Mai Phương,Bà Phạm Thị Mai Phương,Bà Phạm Thị Mai Phương,Thành viên,
