row_label_raw,row_label_full,Thuế giá trị gia tăng,Ngày 31 tháng12 năm 2019Triệu đồng > 15.216,Phát sinh trong năm > Số phải nộpTriệu đồng > 116.933,Phát sinh trong năm > Số đã nộpTriệu đồng > (112.213),Ngày 31 tháng12 năm 2020Triệu đồng > 19.936,numeric__Ngày 31 tháng12 năm 2019Triệu đồng > 15.216,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng > 116.933,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng > (112.213),numeric__Ngày 31 tháng12 năm 2020Triệu đồng > 19.936
Thuế thu nhậpdoanh nghiệp,Thuế thu nhậpdoanh nghiệp,Thuế thu nhậpdoanh nghiệp,(6.224),314.846,(229.631),78.991,-6224.0,314846.0,-229631.0,78991.0
Các loại thuê khác,Các loại thuê khác,Các loại thuê khác,17.128,99.783,(102.475),14.436,17128.0,99783.0,-102475.0,14436.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,17.128,84.030,(86.722),14.436,17128.0,84030.0,-86722.0,14436.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,-,14.546,(14.546),-,,14546.0,-14546.0,
Thuế môn bài,Thuế môn bài,Thuế môn bài,-,210,(210),-,,210.0,-210.0,
Thuế khác,Thuế khác,Thuế khác,-,997,(997),-,,997.0,-997.0,
,,,26.120,531.562,(444.319),113.363,26120.0,531562.0,-444319.0,113363.0
Trong đó:Phải thu ngân sách Nhà nước,Trong đó:Phải thu ngân sách Nhà nước,Trong đó:Phải thu ngân sách Nhà nước,(6.343),,,(301),-6343.0,,,-301.0
Thuế và các khoản phải trả ngân sách Nhà nước,Thuế và các khoản phải trả ngân sách Nhà nước,Thuế và các khoản phải trả ngân sách Nhà nước,32.463,,,113.664,32463.0,,,113664.0
