row_label_raw,row_label_full,col_0,Số cuối năm triệu đồng,Số đầu năm triệu đồng,numeric__Số cuối năm triệu đồng,numeric__Số đầu năm triệu đồng
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,314.846,229.117,314846.0,229117.0
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,(45.501),-,-45501.0,
,,,269.345,229.117,269345.0,229117.0
