row_label_raw,row_label_full,Phân loại,Dư nợ cho vay Triệu đồng,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng số dự phòng Triệu đồng,numeric__Dư nợ cho vay Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng số dự phòng Triệu đồng
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,96.393.753,-,722.953,722.953,96393753.0,,722953.0,722953.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,920.576,9.313,6.904,16.217,920576.0,9313.0,6904.0,16217.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,260.350,16.544,1.953,18.497,260350.0,16544.0,1953.0,18497.0
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,475.576,58.020,3.567,61.587,475576.0,58020.0,3567.0,61587.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,1.799.455,460.581,-,460.581,1799455.0,460581.0,,460581.0
,,,99.849.710,544.458,735.377,1.279.835,99849710.0,544458.0,735377.0,1279835.0
