row_label_raw,row_label_full,Chứng khoán đầu tư sẵn sàng để bán-chứng khoán vốn,(4.767),(68.630),numeric__(4.767),numeric__(68.630)
Chứng khoán đầu tư sẵn sàng để bán-Trái phiếu doanh nghiệp chưa niêm yết,Chứng khoán đầu tư sẵn sàng để bán-Trái phiếu doanh nghiệp chưa niêm yết,Chứng khoán đầu tư sẵn sàng để bán-Trái phiếu doanh nghiệp chưa niêm yết,4.687,751,4687.0,751.0
Phân loại lại dự phòng giảm giá các khoảnđầu tư dài hạn,Phân loại lại dự phòng giảm giá các khoảnđầu tư dài hạn,Phân loại lại dự phòng giảm giá các khoảnđầu tư dài hạn,-,96.846,,96846.0
Trái phiếu đặc biệt do VAMC phát hành,Trái phiếu đặc biệt do VAMC phát hành,Trái phiếu đặc biệt do VAMC phát hành,455.677,688.542,455677.0,688542.0
,,,455.597,717.509,455597.0,717509.0
