row_label_raw,row_label_full,col_0,Năm 2024 triệu đồng,Năm 2023 triệu đồng,numeric__Năm 2024 triệu đồng,numeric__Năm 2023 triệu đồng
Thu nhập lãi tiền gửi,Thu nhập lãi tiền gửi,Thu nhập lãi tiền gửi,771.564,790.871,771564.0,790871.0
Thu nhập lãi cho vay khách hàng,Thu nhập lãi cho vay khách hàng,Thu nhập lãi cho vay khách hàng,12.843.971,14.873.852,12843971.0,14873852.0
Thu nhập lãi chứng khoán đầu tư,Thu nhập lãi chứng khoán đầu tư,Thu nhập lãi chứng khoán đầu tư,2.401.874,1.970.187,2401874.0,1970187.0
Thu từ nghiệp vụ bảo lãnh,Thu từ nghiệp vụ bảo lãnh,Thu từ nghiệp vụ bảo lãnh,301.758,283.123,301758.0,283123.0
Thu nhập lãi nghiệp vụ mua bán nợ,Thu nhập lãi nghiệp vụ mua bán nợ,Thu nhập lãi nghiệp vụ mua bán nợ,6,34,6.0,34.0
Thu khác từ hoạt động tín dụng,Thu khác từ hoạt động tín dụng,Thu khác từ hoạt động tín dụng,2.078.151,833.683,2078151.0,833683.0
,,,18.397.324,18.751.750,18397324.0,18751750.0
