row_label_raw,row_label_full,col_0,Dự phòng chung triệu đồng,Dự phòng cụ thể triệu đồng,Tổng triệu đồng,numeric__Dự phòng chung triệu đồng,numeric__Dự phòng cụ thể triệu đồng,numeric__Tổng triệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,11.440,5.677,17.117,11440.0,5677.0,17117.0
Dự phòng trích lập/(hoàn nhập) trong năm,Dự phòng trích lập/(hoàn nhập) trong năm,Dự phòng trích lập/(hoàn nhập) trong năm,(4.900),22.708,17.808,-4900.0,22708.0,17808.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,6.540,28.385,34.925,6540.0,28385.0,34925.0
