row_label_raw,row_label_full,col_0,Trái phiếu thường triệu đồng,Chứng chỉ tiền gửi triệu đồng,Tổng cộng triệu đồng,numeric__Trái phiếu thường triệu đồng,numeric__Chứng chỉ tiền gửi triệu đồng,numeric__Tổng cộng triệu đồng
Dưới 12 tháng (Dưới 366 ngày)-Bằng VND,Dưới 12 tháng (Dưới 366 ngày)-Bằng VND,Dưới 12 tháng (Dưới 366 ngày)-Bằng VND,-,2.950.000,2.950.000,,2950000.0,2950000.0
Từ 12 tháng đến 5 năm(Từ 366 - 1826 ngày)-Bằng VND,Từ 12 tháng đến 5 năm(Từ 366 - 1826 ngày)-Bằng VND,Từ 12 tháng đến 5 năm(Từ 366 - 1826 ngày)-Bằng VND,15.800.000,1.460.596,17.260.596,15800000.0,1460596.0,17260596.0
Từ 5 năm trở lên(Từ 1826 ngày trở lên)-Bằng VND,Từ 5 năm trở lên(Từ 1826 ngày trở lên)-Bằng VND,Từ 5 năm trở lên(Từ 1826 ngày trở lên)-Bằng VND,1.000.000,-,1.000.000,1000000.0,,1000000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,16.800.000,4.410.596,21.210.596,16800000.0,4410596.0,21210596.0
