row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2024,Ngày 31 tháng 12năm 2024_1,Ngày 31 tháng 12năm 2023,Ngày 31 tháng 12năm 2023_1,numeric__Ngày 31 tháng 12năm 2024,numeric__Ngày 31 tháng 12năm 2024_1,numeric__Ngày 31 tháng 12năm 2023,numeric__Ngày 31 tháng 12năm 2023_1
,,,Số cổ phiếu phổ thông,%,Số cổ phiếu phổ thông,%,,,,
Tập đoàn Bưu chính Viễn thông Việt Nam,Tập đoàn Bưu chính Viễn thông Việt Nam,Tập đoàn Bưu chính Viễn thông Việt Nam,157.254.977,"6,05",120.965.367,"6,05",157254977.0,6.05,120965367.0,6.05
