row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc VND,Số cuối năm > Giá trị ghi số VND,Số đầu năm > Giá gốc VND,Số đầu năm > Giá trị ghi số VND,numeric__Số cuối năm > Giá gốc VND,numeric__Số cuối năm > Giá trị ghi số VND,numeric__Số đầu năm > Giá gốc VND,numeric__Số đầu năm > Giá trị ghi số VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,1.024.941.939.011,1.024.941.939.011,951.688.000.000,951.688.000.000,1024941939011.0,1024941939011.0,951688000000.0,951688000000.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,1.024.941.939.011,1.024.941.939.011,951.688.000.000,951.688.000.000,1024941939011.0,1024941939011.0,951688000000.0,951688000000.0
Cộng,Cộng,Cộng,1.024.941.939.011,1.024.941.939.011,951.688.000.000,951.688.000.000,1024941939011.0,1024941939011.0,951688000000.0,951688000000.0
