row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,632.743.209,-,632743209.0,
"Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",34.276.714,-,34276714.0,
Các khoản khác,Các khoản khác,Các khoản khác,598.466.495,-,598466495.0,
Dài hạn,Dài hạn,Dài hạn,11.062.206.028,32.243.115,11062206028.0,32243115.0
"Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",323.555.221,32.243.115,323555221.0,32243115.0
Tiền thuê đất (*),Tiền thuê đất (*),Tiền thuê đất (*),10.738.650.807,-,10738650807.0,
Cộng,Cộng,Cộng,11.694.949.237,32.243.115,11694949237.0,32243115.0
