row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Dự phòng giảm giá,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Dự phòng giảm giá,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,6.054,-,41.444,47.498,6054.0,,41444.0,47498.0
Dự phòng (hoàn nhập)/trích lập trong năm,Dự phòng (hoàn nhập)/trích lập trong năm,Dự phòng (hoàn nhập)/trích lập trong năm,(2.142),-,171.428,169.286,-2142.0,,171428.0,169286.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,3.912,-,212.872,216.784,3912.0,,212872.0,216784.0
