row_label_raw,row_label_full,NÔI DUNG,TRANG,numeric__TRANG
BÁO CÁO CỦA BAN ĐIỀU HÀNH,BÁO CÁO CỦA BAN ĐIỀU HÀNH,BÁO CÁO CỦA BAN ĐIỀU HÀNH,1 - 2,
BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,3 - 4,
BÁO CÁO TÌNH HÌNH TÀI CHÍNH HỢP NHẤT,BÁO CÁO TÌNH HÌNH TÀI CHÍNH HỢP NHẤT,BÁO CÁO TÌNH HÌNH TÀI CHÍNH HỢP NHẤT,5 - 7,
BÁO CÁO KẾT QUẢ HOẠT ĐỘNG HỢP NHẤT,BÁO CÁO TÌNH HÌNH TÀI CHÍNH HỢP NHẤT > BÁO CÁO KẾT QUẢ HOẠT ĐỘNG HỢP NHẤT,BÁO CÁO KẾT QUẢ HOẠT ĐỘNG HỢP NHẤT,8,8.0
BÁO CÁO LƯU CHUYỄN TIỀN TỆ HỢP NHẤT,BÁO CÁO LƯU CHUYỄN TIỀN TỆ HỢP NHẤT,BÁO CÁO LƯU CHUYỄN TIỀN TỆ HỢP NHẤT,9 - 10,
THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT,THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT,THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT,11 - 67,
