row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Số đầu năm(Trình bày lại)
,,,Triệu VND,Triệu VND,,
Nợ ngắn hạn (Đến 1 năm),Nợ ngắn hạn (Đến 1 năm),Nợ ngắn hạn (Đến 1 năm),961.733.146,772.203.915,961733146.0,772203915.0
Nợ trung hạn (Từ 1 tới 5 năm),Nợ trung hạn (Từ 1 tới 5 năm),Nợ trung hạn (Từ 1 tới 5 năm),86.853.938,83.413.137,86853938.0,83413137.0
Nợ dài hạn (Trên 5 năm),Nợ dài hạn (Trên 5 năm),Nợ dài hạn (Trên 5 năm),424.757.480,419.226.642,424757480.0,419226642.0
,,,1.473.344.564,1.274.843.694,1473344564.0,1274843694.0
