row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Số đầu năm(Trình bày lại)
,,,Triệu VND,Triệu VND,,
Lãi cho vay chưa thu được,Lãi cho vay chưa thu được,Lãi cho vay chưa thu được,9.045.553,7.985.019,9045553.0,7985019.0
Lãi chứng khoán chưa thu được,Lãi chứng khoán chưa thu được,Lãi chứng khoán chưa thu được,452.153,282.858,452153.0,282858.0
Phí phải thu chưa thu được,Phí phải thu chưa thu được,Phí phải thu chưa thu được,111.545,86.017,111545.0,86017.0
,,,9.609.251,8.353.894,9609251.0,8353894.0
