row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,1.489.551,752.618,1489551.0,752618.0
Chứng khoán Chính phủ,Chứng khoán Chính phủ,Chứng khoán Chính phủ,348.604,231.018,348604.0,231018.0
Chứng khoán Nợ do các TCTD khác trong nước phát hành,Chứng khoán Nợ do các TCTD khác trong nước phát hành,Chứng khoán Nợ do các TCTD khác trong nước phát hành,509.047,-,509047.0,
Chứng khoán Nợ do các TCKT trong nước phát hành,Chứng khoán Nợ do các TCKT trong nước phát hành,Chứng khoán Nợ do các TCKT trong nước phát hành,631.900,521.600,631900.0,521600.0
Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,1.186.579,870.349,1186579.0,870349.0
Chứng khoán Vốn do các TCTD khác trong nước phát hành,Chứng khoán Vốn do các TCTD khác trong nước phát hành,Chứng khoán Vốn do các TCTD khác trong nước phát hành,365.172,387.238,365172.0,387238.0
Chứng khoán Vốn do các TCKT trong nước phát hành,Chứng khoán Vốn do các TCKT trong nước phát hành,Chứng khoán Vốn do các TCKT trong nước phát hành,821.407,483.111,821407.0,483111.0
,,,2.676.130,1.622.967,2676130.0,1622967.0
Dự phòng rủi ro chứng khoán kinh doanh,Dự phòng rủi ro chứng khoán kinh doanh,Dự phòng rủi ro chứng khoán kinh doanh,(188.225),(216.784),-188225.0,-216784.0
Dự phòng giảm giá,Dự phòng giảm giá,Dự phòng giảm giá,(154.106),(212.872),-154106.0,-212872.0
Dự phòng chung,Dự phòng chung,Dự phòng chung,(4.739),(3.912),-4739.0,-3912.0
Dự phòng cụ thể,Dự phòng cụ thể,Dự phòng cụ thể,(29.380),-,-29380.0,
,,,2.487.905,1.406.183,2487905.0,1406183.0
