row_label_raw,row_label_full,col_0,Chưa quá hạn vàchưa bị giảm giá,Đã quá hạn vàchưa bị giảm giá,Đã bị giảm giávà trích lậpdự phòng,Tổng cộng,numeric__Chưa quá hạn vàchưa bị giảm giá,numeric__Đã quá hạn vàchưa bị giảm giá,numeric__Đã bị giảm giávà trích lậpdự phòng,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Tiền gửi và cho vay các TCTDkhác,Tiền gửi và cho vay các TCTDkhác,Tiền gửi và cho vay các TCTDkhác,279.841.639,-,-,279.841.639,279841639.0,,,279841639.0
- Tiền gửi tại TCTD khác,- Tiền gửi tại TCTD khác,- Tiền gửi tại TCTD khác,259.230.017,-,-,259.230.017,259230017.0,,,259230017.0
- Cho vay các TCTD khác,- Cho vay các TCTD khác,- Cho vay các TCTD khác,20.611.622,-,-,20.611.622,20611622.0,,,20611622.0
Cho vay khách hàng,Cho vay khách hàng,Cho vay khách hàng,1.417.769.380,761.586,54.813.598,1.473.344.564,1417769380.0,761586.0,54813598.0,1473344564.0
Chứng khoán đầu tư,Chứng khoán đầu tư,Chứng khoán đầu tư,180.881.312,-,579.160,181.460.472,180881312.0,,579160.0,181460472.0
- Chứng khoán đầu tư sảnsàng để bán,- Chứng khoán đầu tư sảnsàng để bán,- Chứng khoán đầu tư sảnsàng để bán,180.481.312,-,114.161,180.595.473,180481312.0,,114161.0,180595473.0
- Chứng khoán đầu tư giữđến ngày đáo hạn,- Chứng khoán đầu tư giữđến ngày đáo hạn,- Chứng khoán đầu tư giữđến ngày đáo hạn,400.000,-,464.999,864.999,400000.0,,464999.0,864999.0
Tổng cộng,Tổng cộng,Tổng cộng,1.878.492.331,761.586,55.392.758,1.934.646.675,1878492331.0,761586.0,55392758.0,1934646675.0
