row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,8.422.669,17.372.433,25.795.102,8422669.0,17372433.0,25795102.0
Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,1.000.483,22.790.106,23.790.589,1000483.0,22790106.0,23790589.0
Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,-,(20.172.360),(20.172.360),,-20172360.0,-20172360.0
Điều chính khác,Điều chính khác,Điều chính khác,-,(101),(101),,-101.0,-101.0
Số dư cuối năm (Trình bày lại),Số dư cuối năm (Trình bày lại),Số dư cuối năm (Trình bày lại),9.423.152,19.990.078,29.413.230,9423152.0,19990078.0,29413230.0
