row_label_raw,row_label_full,Ông Đỗ Thanh.Sơn > Ông Nguyễn Hoàng Dũng,Phó Tổng Giám đốc phụ trách Ban Điều hành(từ ngày 01 tháng 9 năm 2023) > Phó Tổng Giám đốc phụ trách Ban Điều hành (đến ngày 01 tháng 9 năm 2023 và nghị chế độ từ ngày 01 tháng 9 năm 2023),numeric__Phó Tổng Giám đốc phụ trách Ban Điều hành(từ ngày 01 tháng 9 năm 2023) > Phó Tổng Giám đốc phụ trách Ban Điều hành (đến ngày 01 tháng 9 năm 2023 và nghị chế độ từ ngày 01 tháng 9 năm 2023)
Ông Nguyễn Trần Mạnh Trung,Ông Nguyễn Trần Mạnh Trung,Ông Nguyễn Trần Mạnh Trung,Phó Tổng Giám đốc,
Ông Lê Duy Hải,Ông Lê Duy Hải,Ông Lê Duy Hải,Phó Tổng Giám đốc,
Ông Hoàng Ngọc Phương,Ông Hoàng Ngọc Phương,Ông Hoàng Ngọc Phương,Phó Tổng Giám đốc (miễn nhiệm ngày 28 tháng 3 năm 2024),
Ông Trần Công Quỳnh Lân,Ông Trần Công Quỳnh Lân,Ông Trần Công Quỳnh Lân,Phó Tổng Giám đốc,
Ông Nguyễn Đình Vinh,Ông Nguyễn Đình Vinh,Ông Nguyễn Đình Vinh,Phó Tổng Giám đốc,
Bà Lê Như Hoa,Bà Lê Như Hoa,Bà Lê Như Hoa,Phó Tổng Giám đốc,
Ông Koji Iriguchi,Ông Koji Iriguchi,Ông Koji Iriguchi,Phó Tổng Giám đốc (bổ nhiệm ngày 02 tháng 6 năm 2023),
Ông Masahiko Oki,Ông Masahiko Oki,Ông Masahiko Oki,Phó Tổng Giám đốc (miễn nhiệm ngày 02 tháng 6 năm 2023),
Ông Nguyễn Hải Hưng,Ông Nguyễn Hải Hưng,Ông Nguyễn Hải Hưng,Kế toán trưởng,
