row_label_raw,row_label_full,col_0,Lãi suất năm,Năm đáo hạn,31/12/2020 VND,1/1/2020 VND,numeric__Lãi suất năm,numeric__Năm đáo hạn,numeric__31/12/2020 VND,numeric__1/1/2020 VND
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,,,
▪ Công ty TNHH Nuôi trồng Thủy sảnMinh Phú – Lộc An,Các công ty con > ▪ Công ty TNHH Nuôi trồng Thủy sảnMinh Phú – Lộc An,▪ Công ty TNHH Nuôi trồng Thủy sảnMinh Phú – Lộc An,"5,0%",2021,112.500.000.000,-,0.05,2021.0,112500000000.0,
▪ Công ty TNHH Thủy hải sản MinhPhú – Kiên Giang,Các công ty con > ▪ Công ty TNHH Thủy hải sản MinhPhú – Kiên Giang,▪ Công ty TNHH Thủy hải sản MinhPhú – Kiên Giang,"5,0%",2021,20.500.000.000,-,0.05,2021.0,20500000000.0,
,,,,,133.000.000.000,-,,,133000000000.0,
