row_label_raw,row_label_full,Cho năm kết thúc ngày31 tháng 12 năm 2020,Chế biếnsản phẩm thủy sảnVND,Kinh doanhsản phẩm thủy sảnVND,TổngVND,numeric__Chế biếnsản phẩm thủy sảnVND,numeric__Kinh doanhsản phẩm thủy sảnVND,numeric__TổngVND
Doanh thu của bộ phận,Doanh thu của bộ phận,Doanh thu của bộ phận,7.723.002.227.513,1.616.958.375.039,9.339.960.602.552,7723002227513.0,1616958375039.0,9339960602552.0
Kết quả kinh doanh của bộ phận,Kết quả kinh doanh của bộ phận,Kết quả kinh doanh của bộ phận,336.528.258.088,70.458.633.745,406.986.891.833,336528258088.0,70458633745.0,406986891833.0
Doanh thu hoạt động tài chínhChi phí tài chính,Doanh thu hoạt động tài chínhChi phí tài chính,Doanh thu hoạt động tài chínhChi phí tài chính,,,302.211.727.217(113.232.796.945),,,
Lợi nhuận thuần từ hoạt độngkinh doanh,Doanh thu hoạt động tài chínhChi phí tài chính > Lợi nhuận thuần từ hoạt độngkinh doanh,Lợi nhuận thuần từ hoạt độngkinh doanh,,,595.965.822.105,,,595965822105.0
Thu nhập khác,Doanh thu hoạt động tài chínhChi phí tài chính > Thu nhập khác,Thu nhập khác,,,2.767.823.110,,,2767823110.0
Chi phí khác,Doanh thu hoạt động tài chínhChi phí tài chính > Chi phí khác,Chi phí khác,,,(627.409.258),,,-627409258.0
Chi phí thuế thu nhập doanh nghiệp,Doanh thu hoạt động tài chínhChi phí tài chính > Chi phí thuế thu nhập doanh nghiệp,Chi phí thuế thu nhập doanh nghiệp,,,(52.615.387.876),,,-52615387876.0
Lợi nhuận sau thuế TNDN,Doanh thu hoạt động tài chínhChi phí tài chính > Lợi nhuận sau thuế TNDN,Lợi nhuận sau thuế TNDN,,,545.490.848.081,,,545490848081.0
