row_label_raw,row_label_full,col_0,2020VND,2019VND,numeric__2020VND,numeric__2019VND
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,,
▪ Thành phẩm đã bán,Tổng doanh thu > ▪ Thành phẩm đã bán,▪ Thành phẩm đã bán,7.737.315.168.140,8.396.409.729.439,7737315168140.0,8396409729439.0
▪ Nguyên vật liệu và hàng hóa đã bán,Tổng doanh thu > ▪ Nguyên vật liệu và hàng hóa đã bán,▪ Nguyên vật liệu và hàng hóa đã bán,1.616.958.375.039,2.394.878.963.469,1616958375039.0,2394878963469.0
▪ Phế liệu đã bán,Tổng doanh thu > ▪ Phế liệu đã bán,▪ Phế liệu đã bán,17.293.766.367,17.944.875.150,17293766367.0,17944875150.0
,,,9.371.567.309.546,10.809.233.568.058,9371567309546.0,10809233568058.0
Trừ các khoản giảm trừ doanh thu,Trừ các khoản giảm trừ doanh thu,Trừ các khoản giảm trừ doanh thu,Trừ các khoản giảm trừ doanh thu,Trừ các khoản giảm trừ doanh thu,,
▪ Giảm giá hàng bán,Trừ các khoản giảm trừ doanh thu > ▪ Giảm giá hàng bán,▪ Giảm giá hàng bán,-,1.006.031.183,,1006031183.0
▪ Hàng bán bị trả lại,Trừ các khoản giảm trừ doanh thu > ▪ Hàng bán bị trả lại,▪ Hàng bán bị trả lại,31.606.706.994,45.229.025.458,31606706994.0,45229025458.0
▪ Chiết khấu thương mại,Trừ các khoản giảm trừ doanh thu > ▪ Chiết khấu thương mại,▪ Chiết khấu thương mại,-,52.407.158,,52407158.0
,,,31.606.706.994,46.287.463.799,31606706994.0,46287463799.0
Doanh thu thuần,Trừ các khoản giảm trừ doanh thu > Doanh thu thuần,Doanh thu thuần,9.339.960.602.552,10.762.946.104.259,9339960602552.0,10762946104259.0
